peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
TrH2_TrispH2_010019	6	13	0	2	8	8	9	3	9	45	32	0	35	30	0
TrH2_orphan_1280	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
TrH2_TrispH2_010021	0	6	0	0	1	0	0	2	6	1	4	0	2	2	1
TrH2_TrispH2_010023	0	1	0	0	0	0	1	0	0	1	1	1	1	0	3
TrH2_TrispH2_010025	0	0	0	3	0	0	2	0	2	1	0	1	3	0	0
TrH2_TrispH2_010020	2	4	2	1	4	7	2	2	5	3	5	0	15	7	1
TrH2_TrispH2_010022	1	3	2	2	0	1	0	3	0	6	1	2	2	0	0
TrH2_TrispH2_010026	0	0	0	2	0	0	3	0	0	7	5	0	1	0	1
TrH2_orphan_1281	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0
TrH2_TrispH2_010555	0	0	0	0	0	0	3	0	0	6	0	0	14	16	0
TrH2_TrispH2_010556	0	1	0	0	0	0	0	0	0	205	0	0	0	0	0
TrH2_TrispH2_010559	0	0	1	0	1	0	1	1	0	2	2	2	2	1	1
TrH2_TrispH2_010562	0	0	0	0	12	0	13	0	0	0	4	0	11	0	0
TrH2_TrispH2_010557	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
TrH2_TrispH2_010558	0	4	1	2	0	1	4	2	4	7	6	0	5	3	1
TrH2_TrispH2_010560	71	135	20	55	77	68	57	67	47	192	114	27	107	67	20
TrH2_TrispH2_010561	4	11	0	0	4	3	15	0	8	9	7	2	10	13	0
TrH2_orphan_1284	0	0	0	1	0	0	0	2	4	0	0	0	0	0	0
TrH2_TrispH2_010511	1	0	0	1	0	2	2	21	52	6	3	0	0	0	0
TrH2_TrispH2_010503	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
TrH2_TrispH2_010504	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
TrH2_orphan_1286	0	0	0	0	0	2	1	0	0	1	0	0	6	0	0
TrH2_TrispH2_010505	0	0	0	0	4	2	5	0	0	0	0	0	1	0	0
TrH2_TrispH2_010506	0	1	0	0	7	0	0	0	1	8	0	0	0	0	0
TrH2_TrispH2_010507	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0
TrH2_TrispH2_010508	10	20	4	20	27	15	17	16	15	45	49	16	152	13	7
TrH2_TrispH2_010509	3	9	0	0	1	4	2	6	5	5	5	2	11	5	2
TrH2_TrispH2_010510	0	0	0	0	1	3	0	1	3	4	0	0	0	0	0
TrH2_orphan_1287	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0
TrH2_TrispH2_010513	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0
TrH2_TrispH2_010514	0	0	0	0	1	0	0	1	0	3	1	0	0	0	0
TrH2_TrispH2_010515	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
TrH2_TrispH2_010516	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
TrH2_TrispH2_011032	1	12	6	15	9	5	2	11	7	12	18	4	11	6	2
TrH2_orphan_1289	0	0	0	0	3	0	0	1	0	0	0	0	0	1	3
TrH2_TrispH2_011040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TrH2_TrispH2_011041	0	0	0	0	0	0	0	0	0	0	10	0	1	0	14
TrH2_TrispH2_011043	0	0	0	0	1	0	2	1	0	2	0	0	2	0	1
TrH2_TrispH2_011044	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TrH2_TrispH2_011031	0	1	0	1	1	0	1	1	0	1	3	2	1	4	1
TrH2_TrispH2_011033	0	0	1	0	0	0	0	2	0	1	0	2	0	0	0
TrH2_TrispH2_011034	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
TrH2_TrispH2_011035	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TrH2_TrispH2_011036	0	0	0	0	0	1	0	4	0	1	1	2	0	1	6
TrH2_TrispH2_011037	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
TrH2_TrispH2_011038	0	2	0	2	0	2	1	1	0	6	5	3	1	10	6
TrH2_TrispH2_011039	1	0	0	0	0	0	1	0	0	1	2	1	1	0	2
TrH2_TrispH2_009617	0	2	0	0	0	0	0	0	1	0	1	0	0	0	1
TrH2_TrispH2_009618	1	1	0	0	0	1	3	0	1	3	3	2	7	3	0
TrH2_TrispH2_009622	5	11	2	4	3	7	6	5	9	21	12	8	28	12	2
TrH2_TrispH2_009625	15	26	18	26	13	11	21	21	28	66	41	10	79	23	4
TrH2_TrispH2_009627	1	8	0	0	3	2	5	2	8	21	3	3	3	11	5
TrH2_TrispH2_009629	0	0	1	0	0	0	1	10	45	1	2	0	0	1	1
TrH2_TrispH2_009632	19	88	0	3	10	29	20	4	4	58	10	12	56	18	0
TrH2_TrispH2_009615	0	0	0	0	1	0	0	1	0	3	1	0	0	0	0
TrH2_TrispH2_009616	1	10	1	2	2	1	2	2	3	3	4	1	6	2	0
TrH2_TrispH2_009619	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
TrH2_TrispH2_009620	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0
TrH2_TrispH2_009621	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
TrH2_TrispH2_009623	0	0	0	0	3	0	2	3	0	0	4	1	1	3	2
TrH2_TrispH2_009624	0	0	0	1	0	0	0	2	0	5	1	1	2	0	1
TrH2_TrispH2_009626	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TrH2_TrispH2_009628	0	3	0	0	0	1	1	0	6	4	2	0	2	0	0
TrH2_TrispH2_009630	0	3	1	4	1	1	1	1	5	2	2	0	7	0	0
TrH2_TrispH2_009631	1	9	6	5	2	5	4	6	11	20	13	6	18	4	1
TrH2_TrispH2_009730	1	7	2	7	1	3	2	5	3	12	5	5	3	0	0
TrH2_TrispH2_009731	0	8	1	1	1	0	2	2	4	1	7	0	5	0	0
TrH2_TrispH2_009735	0	3	1	2	0	2	3	4	5	3	3	1	4	4	0
TrH2_TrispH2_009736	2	1	0	0	1	0	0	0	0	0	0	0	1	0	1
TrH2_TrispH2_009737	2	2	0	1	1	0	1	0	2	0	1	1	2	0	0
TrH2_orphan_1291	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TrH2_TrispH2_009739	0	1	0	1	0	0	0	1	0	1	0	0	2	0	0
TrH2_TrispH2_009741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TrH2_TrispH2_009745	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0
TrH2_TrispH2_009746	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0
TrH2_TrispH2_009728	2	1	0	1	2	1	1	2	0	0	1	0	0	1	0
TrH2_TrispH2_009729	2	3	0	0	2	2	2	1	5	2	7	3	4	1	0
TrH2_TrispH2_009732	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TrH2_TrispH2_009733	2	3	1	2	4	3	6	3	3	16	9	7	7	5	2
TrH2_TrispH2_009738	18	38	8	12	23	26	15	26	40	36	36	14	41	15	3
TrH2_TrispH2_009740	0	0	0	0	0	2	0	3	1	7	6	4	1	4	1
TrH2_TrispH2_009742	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
TrH2_TrispH2_009744	0	7	1	1	2	0	3	12	2	3	10	1	10	1	0
TrH2_TrispH2_010843	0	2	2	4	1	0	2	1	2	5	4	0	5	1	0
TrH2_TrispH2_010844	1	1	0	0	1	0	1	3	1	3	1	0	2	2	0
TrH2_orphan_1293	0	0	0	1	0	1	0	0	1	2	0	3	1	2	0
TrH2_TrispH2_010857	1	25	5	18	2	0	0	0	1	22	3	0	3	0	0
TrH2_orphan_1294	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
TrH2_orphan_1295	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TrH2_TrispH2_010845	0	0	0	2	1	2	1	1	0	5	7	0	8	5	0
TrH2_TrispH2_010846	1	2	3	2	0	2	2	3	4	11	1	2	4	2	1
TrH2_TrispH2_010847	0	0	0	1	0	0	0	0	0	1	0	0	2	0	2
TrH2_TrispH2_010848	0	2	2	2	1	0	0	2	3	4	3	0	1	3	0
TrH2_TrispH2_010849	2	2	1	1	2	3	4	3	6	12	10	4	8	3	0
TrH2_TrispH2_010851	49	89	7	28	1	22	30	27	32	76	46	32	75	42	12
TrH2_TrispH2_010855	0	1	1	3	0	0	0	3	0	0	1	1	4	1	0
TrH2_TrispH2_010856	8	51	253	474	0	10	0	0	0	2	11	13	4	5	0
TrH2_TrispH2_010858	1	0	3	0	9	3	0	0	0	3	24	0	3	0	0
TrH2_TrispH2_010859	0	1	0	0	0	0	0	0	0	1438	3	0	2	0	0
TrH2_TrispH2_009255	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0
TrH2_TrispH2_009257	4	12	6	17	18	14	10	15	17	30	20	13	27	10	5
TrH2_TrispH2_009258	0	4	0	4	0	1	0	2	0	1	1	1	1	1	1
TrH2_TrispH2_009259	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0
TrH2_TrispH2_009261	0	0	0	0	1	0	2	0	1	1	2	0	2	0	0
TrH2_TrispH2_009263	0	2	0	0	0	0	3	0	0	1	1	0	0	0	1
TrH2_orphan_1297	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0
TrH2_TrispH2_009266	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TrH2_TrispH2_009267	3	3	2	2	1	0	1	10	1	12	5	2	6	5	2
TrH2_TrispH2_009268	0	0	0	1	0	0	0	0	0	2	2	0	2	0	0
TrH2_TrispH2_009256	6	12	3	9	3	5	6	3	13	12	9	5	9	3	1
TrH2_TrispH2_009260	3	2	2	5	4	0	2	4	6	7	4	2	10	3	1
TrH2_TrispH2_009265	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0
TrH2_TrispH2_009269	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
TrH2_TrispH2_009271	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0
TrH2_TrispH2_009545	1	1	0	1	0	0	1	1	0	2	2	1	4	0	0
TrH2_TrispH2_009546	1	4	0	0	0	0	0	1	0	16	2	0	0	0	0
TrH2_TrispH2_009547	3	19	5	10	5	8	12	12	10	24	25	8	20	9	4
TrH2_TrispH2_009549	0	2	0	2	0	2	0	1	2	5	2	0	1	0	0
TrH2_TrispH2_009552	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0
TrH2_TrispH2_009555	1	6	9	12	3	2	2	2	3	10	5	3	4	4	1
TrH2_orphan_1300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TrH2_TrispH2_009544	0	0	0	2	0	0	0	2	0	3	0	0	0	1	0
TrH2_TrispH2_009548	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
TrH2_TrispH2_009550	0	1	0	0	2	0	1	2	1	2	1	4	11	3	0
TrH2_TrispH2_009553	0	3	0	0	0	0	6	0	1	1	2	0	2	0	0
TrH2_TrispH2_009554	0	1	0	1	1	1	1	4	5	11	6	1	2	1	0
TrH2_TrispH2_009556	7	13	1	0	7	14	7	9	8	11	8	3	6	7	1
TrH2_TrispH2_009557	2	12	3	7	1	1	6	3	2	12	8	3	8	1	1
TrH2_orphan_1301	0	1	0	0	1	0	0	1	0	1	1	0	3	0	0
TrH2_TrispH2_010039	0	6	0	0	0	4	0	4	0	8	0	0	1	1	0
TrH2_orphan_1303	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TrH2_TrispH2_010047	2	6	6	11	2	5	6	5	8	15	6	6	15	6	2
TrH2_TrispH2_010050	0	0	0	1	0	0	0	2	1	1	0	0	0	1	0
TrH2_TrispH2_010052	0	0	0	0	0	0	1	2	0	0	0	4	2	0	0
TrH2_orphan_1305	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TrH2_TrispH2_010053	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0
TrH2_TrispH2_010054	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0
TrH2_orphan_1306	0	0	0	0	0	1	0	0	0	5	0	0	3	0	0
TrH2_TrispH2_010040	2	1	0	0	0	0	3	0	0	3	0	0	2	4	0
TrH2_TrispH2_010041	4	6	0	3	5	2	2	7	7	10	6	2	13	6	3
TrH2_TrispH2_010042	0	0	0	0	0	0	7	0	0	0	4	0	0	1	0
TrH2_TrispH2_010045	0	0	2	0	1	2	0	2	4	2	0	0	1	16	0
TrH2_TrispH2_010046	1	0	1	4	2	0	2	1	2	10	7	0	2	0	1
TrH2_TrispH2_010048	6	11	0	0	4	4	7	7	3	9	9	0	9	9	1
TrH2_TrispH2_010311	9	16	35	67	16	16	34	49	32	85	97	19	72	21	4
TrH2_TrispH2_010313	1	3	4	0	0	0	2	3	3	4	3	0	2	2	1
TrH2_TrispH2_010315	0	2	5	3	1	3	3	1	8	6	3	2	4	1	0
TrH2_TrispH2_010317	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0
TrH2_TrispH2_010321	2	16	23	34	7	11	28	41	41	60	54	25	98	20	11
TrH2_TrispH2_010322	1	6	1	3	0	3	1	0	2	1	5	0	4	1	0
TrH2_TrispH2_010312	0	0	1	2	0	0	2	0	0	0	5	0	2	0	0
TrH2_TrispH2_010316	0	0	0	1	0	0	0	1	1	3	4	1	1	1	0
TrH2_TrispH2_010318	0	1	2	1	1	1	1	2	1	3	2	1	5	4	0
TrH2_TrispH2_010320	0	8	3	10	1	6	9	10	13	11	9	1	9	8	1
TrH2_TrispH2_010402	0	0	1	1	0	0	1	2	6	3	6	2	1	4	0
TrH2_TrispH2_010403	0	0	0	2	0	2	1	2	0	1	3	1	0	5	2
TrH2_orphan_1309	0	1	0	0	0	0	1	0	2	1	0	0	2	1	0
TrH2_TrispH2_010405	2	3	9	12	2	5	2	12	6	18	9	20	7	2	1
TrH2_TrispH2_010401	0	0	0	0	0	0	0	0	0	0	0	0	2	35	0
TrH2_TrispH2_010404	33	41	0	0	3	24	10	11	1	41	31	36	8	18	0
TrH2_orphan_1310	12	15	0	0	0	0	1	0	0	16	11	10	3	2	0
TrH2_TrispH2_010406	1	0	1	2	0	0	0	0	2	1	1	1	3	0	0
TrH2_orphan_1311	0	0	0	0	0	0	3	0	0	0	0	0	20	0	0
TrH2_orphan_1312	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TrH2_TrispH2_010094	1	1	0	3	1	0	2	2	1	7	5	2	9	3	0
TrH2_TrispH2_010095	0	0	0	0	2	0	8	1	0	2	0	0	4	1	0
TrH2_TrispH2_010096	3	7	4	9	1	2	8	8	13	9	8	2	7	2	0
TrH2_TrispH2_010097	0	0	0	1	1	2	2	0	0	2	0	1	1	0	0
TrH2_TrispH2_010091	0	0	0	0	0	0	19	0	0	3	7	0	54	3	0
TrH2_orphan_1313	0	0	0	0	0	0	3	1	0	1	0	0	9	0	0
TrH2_TrispH2_010092	0	0	0	0	0	0	3	0	0	21	4	4	0	2	0
TrH2_orphan_1314	0	0	0	0	0	1	4	0	0	6	0	1	0	2	0
TrH2_TrispH2_010093	0	0	0	0	0	0	0	0	0	0	0	0	2	50	0
TrH2_TrispH2_010098	0	4	1	3	2	1	2	3	1	6	7	1	7	2	0
TrH2_TrispH2_010099	2	2	0	0	2	2	1	4	0	2	2	1	2	1	0
TrH2_TrispH2_010194	0	0	0	0	0	0	7	0	0	1	2	0	0	0	0
TrH2_TrispH2_010195	0	1	0	0	2	41	6	0	0	20	0	0	1	1	0
TrH2_TrispH2_010196	0	0	0	1	0	0	2	0	0	2	0	0	1	0	0
TrH2_TrispH2_010197	0	0	0	0	1	2	7	2	0	16	0	0	39	0	0
TrH2_TrispH2_010198	0	13	3	3	3	1	10	8	4	19	9	2	14	9	3
TrH2_TrispH2_010201	0	0	2	0	0	0	1	0	0	3	2	1	2	1	0
TrH2_TrispH2_010199	0	0	1	0	0	0	0	0	0	0	2	1	1	1	1
TrH2_TrispH2_010200	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
TrH2_TrispH2_010202	1	0	0	0	0	0	0	0	2	2	2	0	0	0	0
TrH2_TrispH2_010203	0	0	0	0	0	0	0	0	0	2	0	17	0	0	0
TrH2_TrispH2_010378	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0
TrH2_TrispH2_010379	3	15	1	9	7	5	3	21	8	26	22	5	17	6	6
TrH2_TrispH2_010380	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
TrH2_TrispH2_010381	0	0	1	6	0	2	5	4	3	7	10	1	13	0	1
TrH2_TrispH2_010383	0	0	3	2	0	0	0	4	5	3	2	0	5	0	0
TrH2_TrispH2_010385	0	1	0	1	1	2	0	1	2	4	0	0	3	1	0
TrH2_orphan_1316	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TrH2_TrispH2_010386	4	22	8	19	19	7	19	15	23	42	29	24	27	28	4
TrH2_TrispH2_010388	0	0	0	5	0	2	2	1	3	2	3	1	2	1	0
TrH2_TrispH2_010382	0	3	5	3	0	0	0	1	0	4	1	1	2	0	0
TrH2_TrispH2_010384	1	9	6	6	1	3	6	4	9	11	21	8	15	6	1
TrH2_orphan_1319	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
TrH2_TrispH2_010387	4	5	0	0	0	3	0	2	4	5	5	0	5	1	4
TrH2_orphan_1321	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_009911	69	142	69	144	66	79	100	128	137	271	247	113	316	132	52
TrH2_TrispH2_009914	0	2	1	1	0	0	0	1	1	3	4	0	0	1	0
TrH2_TrispH2_009917	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0
TrH2_TrispH2_009919	1	1	0	2	0	0	0	1	1	1	1	1	2	1	1
TrH2_TrispH2_009921	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
TrH2_TrispH2_009906	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0
TrH2_TrispH2_009907	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
TrH2_TrispH2_009909	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
TrH2_TrispH2_009910	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TrH2_orphan_1322	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
TrH2_TrispH2_009912	0	1	0	0	2	0	2	2	2	2	1	2	5	2	0
TrH2_TrispH2_009913	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
TrH2_TrispH2_009915	0	2	0	1	0	0	0	0	0	0	5	0	0	0	1
TrH2_TrispH2_009916	0	3	0	0	1	0	0	2	1	0	1	0	1	0	0
TrH2_TrispH2_009918	1	0	0	1	0	3	0	0	2	2	0	2	1	0	0
TrH2_TrispH2_009920	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_009922	0	0	2	0	1	0	1	1	1	0	0	2	0	0	2
TrH2_TrispH2_010027	0	3	1	1	1	0	1	1	1	0	1	1	4	0	0
TrH2_TrispH2_010029	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
TrH2_TrispH2_010030	5	7	1	6	3	1	0	1	6	7	9	4	7	2	1
TrH2_TrispH2_010032	0	0	0	1	0	0	3	1	0	1	0	2	1	0	0
TrH2_TrispH2_010033	0	0	0	0	0	1	2	0	0	4	6	0	2	0	0
TrH2_TrispH2_010035	0	0	1	1	1	0	1	1	0	2	1	0	0	0	1
TrH2_TrispH2_010036	6	7	0	0	8	2	2	11	6	5	0	0	0	0	1
TrH2_TrispH2_010038	6	20	13	31	9	19	22	21	15	56	60	22	63	6	9
TrH2_TrispH2_010028	0	0	0	0	0	0	6	50	141	26	1	5	5	0	0
TrH2_TrispH2_010031	0	0	0	1	0	0	0	0	1	3	2	1	0	2	1
TrH2_TrispH2_010034	0	2	1	1	0	0	1	0	4	7	3	1	2	0	0
TrH2_orphan_1326	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TrH2_TrispH2_010037	0	2	1	4	0	0	1	2	4	7	5	1	4	2	0
TrH2_TrispH2_009695	0	2	0	0	0	0	0	1	1	2	2	1	3	2	0
TrH2_orphan_1327	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TrH2_TrispH2_009699	0	3	0	1	2	2	4	5	5	3	6	0	3	8	5
TrH2_TrispH2_009701	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0
TrH2_TrispH2_009702	8	8	0	3	7	3	4	3	0	3	7	2	5	1	0
TrH2_TrispH2_009704	0	3	2	0	0	0	0	1	3	4	7	2	2	1	2
TrH2_TrispH2_009706	1	7	0	1	0	3	1	3	2	7	9	2	6	6	0
TrH2_TrispH2_009707	4	2	0	2	9	3	2	3	2	10	6	0	5	4	0
TrH2_TrispH2_009697	0	0	0	1	0	0	2	0	0	0	4	2	1	1	0
TrH2_TrispH2_009698	0	2	3	9	0	0	1	0	1	5	2	0	3	3	0
TrH2_TrispH2_009700	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
TrH2_TrispH2_009703	0	2	0	1	1	0	0	3	0	2	4	3	1	1	2
TrH2_TrispH2_009705	1	2	8	10	1	1	1	3	2	7	15	6	6	3	1
TrH2_TrispH2_009708	22	37	11	18	30	31	15	20	20	57	32	10	57	16	5
TrH2_TrispH2_009709	0	1	0	2	0	1	0	0	2	2	3	0	2	4	0
TrH2_TrispH2_010956	1	2	0	1	1	0	0	1	1	4	3	1	5	0	0
TrH2_orphan_1328	0	0	0	0	0	0	3	1	0	0	0	0	1	1	0
TrH2_orphan_1330	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0
TrH2_orphan_1331	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
TrH2_TrispH2_010957	3	26	7	5	0	2	9	7	12	22	17	4	15	4	1
TrH2_orphan_1332	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_010959	0	3	0	6	1	0	5	1	5	4	6	4	6	2	0
TrH2_orphan_1333	5	1	5	7	4	3	4	3	11	19	8	7	19	5	3
TrH2_TrispH2_010960	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0
TrH2_TrispH2_010961	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TrH2_TrispH2_010962	0	0	0	0	0	0	0	1	0	0	3	0	1	1	0
TrH2_TrispH2_010963	0	1	0	0	6	36	6	0	0	97	1	0	1358	253	1
TrH2_TrispH2_010964	0	1	0	0	1	0	0	0	0	2	0	0	1959	12	1
TrH2_TrispH2_010965	3	3	2	1	0	4	3	7	1	3	9	3	62753	0	1
TrH2_TrispH2_010966	0	0	0	2	0	0	0	0	0	0	1	0	2759	0	0
TrH2_TrispH2_010967	2	6	3	1	4	2	3	4	3	17	4	7	48254	15	0
TrH2_TrispH2_010968	0	7	3	4	3	1	3	2	5	8	7	3	32	3	0
TrH2_TrispH2_010221	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_010222	0	0	0	0	0	3	3	3	0	13	0	0	1	0	0
TrH2_TrispH2_010224	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TrH2_orphan_1334	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TrH2_TrispH2_010228	50	129	73	142	55	98	83	110	91	242	205	63	347	113	36
TrH2_TrispH2_010220	0	0	0	0	0	2	0	0	0	1	0	9	3	0	0
TrH2_TrispH2_010223	0	0	0	0	0	0	11	9	0	31	0	1	69	6	0
TrH2_TrispH2_010225	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TrH2_TrispH2_010226	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
TrH2_TrispH2_010227	0	2	0	1	1	0	1	1	0	3	2	0	0	0	0
TrH2_TrispH2_010229	2	2	0	0	0	2	0	0	0	0	3	2	3	1	0
TrH2_TrispH2_010993	8	16	13	15	12	7	8	13	3	25	27	12	27	15	5
TrH2_TrispH2_010996	0	1	0	0	1	0	1	0	0	4	17	0	3	0	0
TrH2_TrispH2_010997	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
TrH2_TrispH2_010998	5	7	3	0	4	2	3	5	1	6	1	0	0	3	2
TrH2_TrispH2_010999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_011000	0	2	1	1	0	0	0	1	0	5	5	2	1	4	0
TrH2_TrispH2_011001	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0
TrH2_TrispH2_011003	0	6	1	1	0	4	0	3	0	7	3	7	1	3	0
TrH2_TrispH2_010994	1	6	4	1	0	0	3	0	0	4	0	0	0	1	1
TrH2_orphan_1336	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1
TrH2_TrispH2_011002	3	9	0	0	4	10	1	2	4	6	1	2	2	0	0
TrH2_TrispH2_009162	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
TrH2_TrispH2_009163	0	4	1	2	2	0	0	0	1	4	6	0	2	0	0
TrH2_TrispH2_009164	2	0	0	0	1	0	2	0	3	4	2	1	2	2	0
TrH2_TrispH2_009166	1	3	0	4	0	1	3	0	3	10	8	6	7	3	1
TrH2_TrispH2_009167	1	5	0	1	0	2	0	2	2	0	5	0	1	0	0
TrH2_TrispH2_009170	1	4	0	2	1	0	9	2	6	3	5	6	6	0	0
TrH2_TrispH2_009173	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
TrH2_TrispH2_009175	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
TrH2_TrispH2_009165	4	11	1	9	3	3	3	7	7	12	7	4	12	6	1
TrH2_hyp_clust5004	2	2	0	3	1	3	3	4	2	9	6	1	4	2	0
TrH2_TrispH2_009169	3	1	0	4	1	0	2	3	2	3	4	0	5	2	1
TrH2_TrispH2_009171	0	2	2	3	2	1	0	2	0	0	2	1	5	1	0
TrH2_TrispH2_009172	1	0	0	0	6	3	2	1	3	4	3	1	6	2	2
TrH2_TrispH2_009174	0	0	1	1	0	0	1	1	3	0	2	0	1	0	0
TrH2_TrispH2_009314	4	2	1	0	4	1	3	5	2	5	5	2	5	7	2
TrH2_TrispH2_009316	1	0	0	3	0	1	1	1	0	2	1	0	0	0	0
TrH2_TrispH2_009321	0	0	0	0	0	0	0	1	0	3	2	0	8	1	0
TrH2_TrispH2_009324	0	2	1	0	0	0	1	3	4	3	1	0	2	1	1
TrH2_TrispH2_009309	1	1	0	1	2	1	0	17	1	9	9	2	3	0	0
TrH2_TrispH2_009310	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
TrH2_TrispH2_009311	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TrH2_TrispH2_009312	0	0	0	1	1	3	0	9	0	9	3	0	0	0	0
TrH2_TrispH2_009313	3	1	0	1	7	4	0	23	0	19	5	6	1	0	0
TrH2_TrispH2_009315	0	0	0	0	0	0	1	1	2	2	1	0	1	0	0
TrH2_TrispH2_009317	0	1	0	0	1	0	0	0	2	1	1	1	0	1	0
TrH2_TrispH2_009318	1	3	3	8	1	2	1	4	2	1	3	1	8	3	2
TrH2_TrispH2_009319	0	0	12	28	0	0	1	0	0	1	11	0	30	0	0
TrH2_TrispH2_009320	0	1	1	0	1	0	1	0	2	2	0	0	0	1	0
TrH2_TrispH2_009322	0	0	2	3	2	3	3	2	3	7	2	0	1	3	0
TrH2_TrispH2_009325	1	12	4	7	1	6	8	7	15	10	23	3	6	1	3
TrH2_TrispH2_010649	3	4	2	5	0	0	2	0	0	8	0	0	3	1	0
TrH2_TrispH2_010653	2	1	3	0	1	0	4	3	2	5	6	1	3	4	0
TrH2_TrispH2_010655	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
