peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
Tadh_TriadG58145	2	2	0	2	1	0	0	0	0	2	1	0	0	0	1
Tadh_TriadG50503	2	1	2	2	2	0	0	5	1	10	0	3	1	1	4
Tadh_orphan_2782	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0
Tadh_TriadG58152	2	3	1	0	2	1	1	2	1	4	0	3	0	0	1
Tadh_TriadG28052	0	5	6	2	0	0	2	2	0	2	4	7	0	1	3
Tadh_TriadG58155	7	11	14	12	4	3	5	20	5	22	4	21	4	2	14
Tadh_TriadG28013	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0
Tadh_TriadG9164	0	0	1	0	0	0	1	4	0	2	0	0	0	0	2
Tadh_orphan_2784	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Tadh_TriadG58161	12	3	0	0	0	1	2	3	0	21	0	1	0	0	2
Tadh_orphan_2785	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Tadh_TriadG28036	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tadh_TriadG58170	0	2	1	1	0	1	0	4	1	2	2	1	0	0	1
Tadh_TriadG58172	1	1	0	0	0	0	1	1	0	2	1	1	0	0	1
Tadh_TriadG58173	0	1	2	1	0	0	0	0	1	1	0	5	0	0	3
Tadh_TriadG58177	3	2	0	1	2	0	0	2	0	4	0	2	0	1	0
Tadh_orphan_2788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG50511	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0
Tadh_wf_g7054	28	6	0	45	6	4	6	29	12	33	6	20	2	6	8
Tadh_TriadG27374	0	1	2	0	0	0	0	2	1	1	0	1	0	1	2
Tadh_orphan_2790	2	2	0	0	0	2	1	0	0	0	0	2	2	0	0
Tadh_wf_g7057	1	4	0	0	2	0	0	1	0	9	1	1	2	0	0
Tadh_TriadG28050	2	8	3	5	2	0	1	2	3	12	1	4	0	3	3
Tadh_orphan_2791	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
Tadh_TriadG58186	4	6	11	6	0	5	2	2	4	7	2	5	2	2	2
Tadh_TriadG58188	1	0	0	2	0	0	0	0	0	2	0	1	0	0	0
Tadh_TriadG58191	1	1	3	2	0	1	0	4	1	2	0	2	0	0	0
Tadh_TriadG58193	5	8	9	5	3	1	2	5	4	17	7	11	3	3	6
Tadh_TriadG58194	24	13	9	9	10	1	10	10	0	32	4	18	3	2	8
Tadh_wf_g7071	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Tadh_TriadG64088	0	2	1	3	0	1	1	2	0	11	0	5	2	0	3
Tadh_TriadG27771	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0
Tadh_TriadG36227	5	11	9	5	6	2	7	11	3	9	3	9	2	2	3
Tadh_orphan_2792	1	2	0	0	0	0	0	1	0	2	3	1	1	0	0
Tadh_TriadG50515	0	4	1	3	0	1	3	2	0	4	0	1	0	1	1
Tadh_wf_g7082	4	0	0	6	3	3	0	6	0	12	0	17	11	0	0
Tadh_TriadG50516	1	3	1	3	1	3	0	2	0	2	0	5	1	1	1
Tadh_TriadG27870	8	10	2	8	1	3	0	1	0	7	0	6	3	2	8
Tadh_TriadG58209	13	38	13	10	10	7	1	8	9	10	8	35	20	1	3
Tadh_TriadG58210	1	45	32	18	3	5	5	11	1	12	3	14	5	1	11
Tadh_orphan_2793	0	9	0	0	0	0	0	0	0	0	0	7	1	0	0
Tadh_TriadG58215	5	3	5	4	2	1	1	6	1	23	1	7	0	6	1
Tadh_orphan_2795	0	8	2	7	4	0	0	2	0	7	0	6	1	0	0
Tadh_TriadG58226	13	8	1	12	1	2	8	14	5	73	3	15	4	8	4
Tadh_TriadG58228	0	1	0	2	0	0	1	1	0	6	0	0	0	0	3
Tadh_TriadG58229	0	0	0	0	0	0	0	1	0	2	0	1	0	0	2
Tadh_orphan_2798	1	0	0	0	0	0	9	29	0	149	39	0	1	0	0
Tadh_TriadG58231	0	0	0	0	0	0	0	1	0	0	0	2	0	1	2
Tadh_TriadG5392	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0
Tadh_TriadG64092	24	22	16	19	14	3	8	38	11	39	4	49	30	11	13
Tadh_TriadG58236	0	0	0	2	1	1	8	21	15	38	10	16	0	11	4
Tadh_orphan_2799	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
Tadh_TriadG50520	0	3	2	3	1	2	3	3	1	4	1	5	1	7	5
Tadh_TriadG58238	0	0	0	1	1	1	1	5	0	6	0	2	1	1	2
Tadh_TriadG58240	0	2	3	0	0	0	0	2	0	4	1	0	2	2	0
Tadh_orphan_2801	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0
Tadh_TriadG58244	0	1	2	5	2	2	2	2	0	8	3	3	3	1	1
Tadh_TriadG64094	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_orphan_2802	0	0	0	0	0	0	0	0	0	56	0	1	0	0	0
Tadh_TriadG58250	126	45	0	109	45	42	59	184	74	186	26	65	11	41	70
Tadh_orphan_2803	15	3	0	10	6	4	4	18	2	20	2	7	0	14	4
Tadh_TriadG58251	18	11	0	5	4	4	4	14	4	64	4	10	3	10	3
Tadh_orphan_2804	7	2	0	0	1	3	2	2	2	22	3	10	1	7	1
Tadh_TriadG58255	0	1	0	0	0	0	0	2	0	0	0	2	1	0	1
Tadh_TriadG58256	0	0	0	0	0	0	0	3	0	3	0	63	2	0	0
Tadh_orphan_2806	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Tadh_TriadG58259	0	1	0	1	1	0	0	1	0	2	1	4	1	2	1
Tadh_TriadG58260	3	4	1	4	1	8	2	6	1	7	1	3	0	1	2
Tadh_TriadG37961	8	23	3	5	1	0	6	4	3	9	3	17	4	2	10
Tadh_TriadG58263	1	2	0	2	1	1	0	1	0	3	2	4	1	2	0
Tadh_TriadG27419	2	0	0	2	2	2	2	3	0	3	1	0	0	0	1
Tadh_TriadG50528	3	1	1	1	0	0	2	3	3	16	2	5	1	3	1
Tadh_TriadG58273	4	6	1	3	3	1	6	3	0	5	5	11	0	6	7
Tadh_TriadG58275	16	1	0	2	3	0	4	2	0	12	1	5	1	4	1
Tadh_wf_g7158	0	4	0	4	1	2	1	6	0	7	0	5	0	0	0
Tadh_TriadG50530	0	1	5	4	5	0	2	8	0	20	1	9	6	2	1
Tadh_TriadG27475	71	52	23	52	17	16	19	97	29	87	13	60	11	13	41
Tadh_TriadG27810	2	0	3	1	2	5	1	1	1	7	4	8	0	1	2
Tadh_TriadG28000	1	4	1	2	2	0	4	8	1	11	3	8	6	4	7
Tadh_TriadG58287	0	0	0	1	0	0	2	0	0	5	0	6	1	0	2
Tadh_wf_g7169	27	16	4	8	15	5	21	38	15	47	7	15	22	11	10
Tadh_TriadG58289	27	10	3	3	12	5	11	31	16	64	3	27	4	6	5
Tadh_TriadG28090	5	2	1	13	3	0	3	12	1	21	3	5	10	2	6
Tadh_orphan_2807	0	0	1	0	0	0	0	0	0	39	0	4	3	0	0
Tadh_orphan_2808	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG58294	1	2	3	1	1	3	3	4	0	7	1	7	2	0	2
Tadh_TriadG27469	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0
Tadh_TriadG27346	3	11	3	4	1	4	3	4	0	10	3	19	5	2	6
Tadh_TriadG58298	1	0	0	1	0	0	0	3	0	0	0	0	0	4	2
Tadh_TriadG50536	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0
Tadh_TriadG58301	4	1	2	0	0	0	0	3	0	0	1	5	1	0	3
Tadh_TriadG50537	4	0	1	8	0	1	5	7	3	9	0	7	0	3	5
Tadh_TriadG58306	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG58308	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG27764	1	4	1	2	1	5	3	2	2	10	2	6	0	1	3
Tadh_orphan_2809	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Tadh_TriadG27663	1	7	7	4	3	1	2	3	4	7	1	1	0	0	1
Tadh_TriadG58319	9	13	7	2	2	8	5	3	6	35	8	10	11	2	6
Tadh_TriadG58321	2	0	1	3	0	1	0	2	0	1	0	2	1	0	2
Tadh_TriadG58322	3	4	0	4	2	0	6	6	4	8	2	2	0	2	1
Tadh_orphan_2810	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG27448	22	8	0	13	0	2	2	0	0	0	0	10	11	0	1
Tadh_orphan_2811	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG58329	1	1	0	0	1	2	0	0	0	2	0	4	0	0	1
Tadh_orphan_2813	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG5385	1	0	1	1	0	0	1	0	0	1	0	0	2	0	1
Tadh_TriadG58334	2	0	0	5	0	0	2	4	1	7	2	3	0	1	1
Tadh_TriadG27661	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_orphan_2814	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG58337	0	1	0	0	0	0	1	2	0	1	1	0	0	0	0
Tadh_TriadG58339	1	4	5	6	1	0	2	2	0	8	2	3	1	2	3
Tadh_TriadG1002	0	1	0	0	1	0	10	0	0	9	1	4	0	0	0
Tadh_TriadG58343	16	4	0	2	0	1	9	17	14	21	0	15	1	1	0
Tadh_TriadG28091	5	3	4	2	0	0	0	7	2	14	1	5	2	0	1
Tadh_TriadG58346	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG58348	9	12	3	18	2	4	4	9	11	34	2	16	0	4	7
Tadh_TriadG37976	171	271	219	287	43	69	155	399	60	462	72	325	88	79	204
Tadh_TriadG27560	3	3	1	2	4	0	4	17	1	7	1	8	2	0	6
Tadh_TriadG28083	12	23	19	13	1	7	4	12	6	13	1	20	2	5	2
Tadh_TriadG16005	2	2	0	0	0	1	0	5	0	3	2	3	0	1	3
Tadh_orphan_2815	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Tadh_TriadG58356	1	1	1	1	1	1	0	0	0	1	1	0	0	0	3
Tadh_TriadG50549	7	1	10	4	1	3	11	15	3	13	2	5	3	0	3
Tadh_TriadG58364	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0
Tadh_TriadG58366	1	2	2	4	0	0	1	5	0	3	3	3	0	1	1
Tadh_TriadG27763	1	0	2	0	0	0	2	0	0	0	0	0	1	0	0
Tadh_TriadG27462	0	0	0	0	0	0	2	2	0	2	0	3	0	0	1
Tadh_TriadG13081	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
Tadh_TriadG58371	0	0	3	0	0	1	1	0	0	1	0	2	0	0	1
Tadh_TriadG27761	1	10	7	4	3	3	2	4	1	12	1	6	1	0	2
Tadh_TriadG58375	12	5	1	11	12	12	5	11	7	27	1	12	2	2	6
Tadh_TriadG58376	1	0	0	4	2	0	1	7	1	12	0	2	2	3	2
Tadh_orphan_2817	11	6	1	13	11	11	6	20	3	50	4	27	1	10	18
Tadh_TriadG58379	1	2	1	3	2	1	3	2	0	1	1	1	1	1	3
Tadh_TriadG63119	118	211	180	198	53	76	71	163	47	297	25	197	69	50	124
Tadh_TriadG28044	10	7	5	7	4	4	7	24	8	24	2	23	15	5	9
Tadh_TriadG58385	0	2	8	4	4	1	1	6	0	4	1	9	3	6	1
Tadh_TriadG27689	4	0	1	1	0	1	1	3	0	3	0	1	1	0	0
Tadh_TriadG58389	4	0	0	2	2	0	3	1	2	9	1	4	2	0	4
Tadh_TriadG58392	1	5	3	0	0	3	1	6	0	3	0	3	0	1	1
Tadh_TriadG58393	5	2	4	1	0	2	3	8	2	15	3	7	10	1	6
Tadh_TriadG58395	5	2	1	3	3	0	0	5	1	5	4	5	1	3	6
Tadh_TriadG58397	0	0	1	0	0	1	1	1	0	3	0	0	2	0	3
Tadh_TriadG58398	1	0	0	3	0	0	0	3	0	2	0	1	0	0	2
Tadh_TriadG27879	18	12	6	14	1	3	11	22	11	47	7	28	2	7	10
Tadh_orphan_2818	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
Tadh_TriadG36263	20	19	1	18	8	5	12	28	15	46	6	23	3	11	12
Tadh_TriadG58408	6	7	1	5	2	3	9	9	0	17	1	7	2	2	3
Tadh_TriadG37989	6	3	3	3	1	3	1	7	2	8	0	3	7	0	4
Tadh_TriadG27795	2	1	1	4	0	1	2	3	3	4	1	6	1	1	0
Tadh_TriadG58414	2	2	1	1	0	1	2	9	3	7	1	1	0	0	2
Tadh_TriadG50569	2	0	1	2	0	3	4	5	1	11	2	3	1	1	1
Tadh_TriadG27705	0	0	0	0	2	0	0	2	0	1	0	1	0	0	0
Tadh_TriadG27874	7	3	1	5	0	3	2	3	4	8	2	2	4	2	1
Tadh_TriadG58422	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1
Tadh_TriadG58423	0	0	0	3	0	0	1	3	2	4	0	3	1	1	0
Tadh_TriadG50572	0	0	0	0	1	1	2	0	1	1	0	1	0	0	3
Tadh_TriadG58427	1	0	1	1	0	1	1	1	1	3	0	3	1	1	0
Tadh_TriadG58428	2	3	1	5	0	0	1	2	1	9	1	0	0	0	4
Tadh_orphan_2820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG58431	0	1	1	0	0	0	0	2	0	4	2	8	1	2	1
Tadh_TriadG27641	0	2	0	5	0	1	0	1	0	7	0	2	0	0	1
Tadh_orphan_2821	22	68	11	65	5	16	8	20	3	87	13	69	3	24	15
Tadh_TriadG27938	1	11	3	2	0	1	1	1	3	9	1	2	5	1	0
Tadh_TriadG28074	1	0	0	0	0	0	1	2	0	2	0	0	0	0	0
Tadh_TriadG27680	2	0	1	0	1	0	0	3	0	2	2	3	0	0	2
Tadh_TriadG38001	1	2	3	5	0	1	4	9	1	9	1	5	0	2	7
Tadh_TriadG58441	8	0	0	2	0	0	4	3	0	6	4	6	0	1	4
Tadh_TriadG58445	8	1	0	3	1	0	2	7	6	8	0	3	0	0	1
Tadh_orphan_2822	4	3	0	1	0	0	2	2	3	2	0	2	0	0	1
Tadh_TriadG58446	1	1	1	2	1	2	1	1	1	6	1	5	2	1	2
Tadh_TriadG38008	10	20	20	29	3	9	7	20	8	24	2	20	4	4	14
Tadh_orphan_2823	0	1	1	2	0	0	0	1	0	3	0	0	0	0	0
Tadh_TriadG58452	7	11	5	10	4	10	4	20	3	21	5	10	3	4	9
Tadh_wf_g7333	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
Tadh_wf_g7334	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0
Tadh_TriadG34632	1	0	0	0	1	1	0	0	0	5	0	2	2	0	1
Tadh_wf_g12041	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_wf_g12045	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
Tadh_TriadG16716	10	3	0	0	0	0	1	2	0	2	0	0	0	0	0
Tadh_TriadG62755	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG18013	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG62756	0	6	5	2	0	0	2	1	0	14	0	0	0	2	5
Tadh_orphan_2827	8	5	5	9	1	5	4	8	3	22	4	12	4	3	12
Tadh_orphan_2828	21	29	19	33	9	9	36	36	14	84	20	34	6	5	19
Tadh_TriadG62761	0	1	0	0	0	0	0	0	0	397	0	1	0	0	0
Tadh_TriadG64430	0	1	1	5	0	1	6	9	0	8	1	4	1	2	4
Tadh_TriadG62763	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Tadh_TriadG62765	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tadh_TriadG62773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG34687	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_orphan_2831	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG62476	0	1	1	5	0	1	3	9	2	2	4	5	0	1	17
Tadh_TriadG62477	0	0	0	3	0	0	1	7	0	2	0	1	0	1	0
Tadh_TriadG62478	0	0	0	2	0	0	2	3	0	0	0	1	0	0	0
Tadh_TriadG62479	0	0	0	1	0	0	0	2	0	0	0	0	0	0	3
Tadh_wf_g12067	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Tadh_TriadG62775	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
Tadh_TriadG62776	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_wf_g12072	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Tadh_TriadG62777	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG62480	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG62481	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1
Tadh_TriadG62482	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
Tadh_orphan_2836	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_wf_g12074	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
Tadh_orphan_2837	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1
Tadh_TriadG58455	7	2	2	2	0	0	1	1	2	18	1	10	2	0	6
Tadh_TriadG11569	1	0	0	0	0	1	0	3	0	0	0	1	0	0	1
Tadh_TriadG28418	4	14	5	16	2	9	9	10	5	48	6	10	7	4	10
Tadh_TriadG28145	0	8	4	1	0	0	1	0	2	15	2	0	4	3	5
Tadh_TriadG11855	3	5	1	2	1	0	2	2	0	7	3	5	0	1	0
Tadh_TriadG58466	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0
Tadh_TriadG4071	1	1	0	2	1	0	6	17	0	2	0	1	2	3	3
Tadh_TriadG58471	9	2	0	6	3	2	7	10	5	23	1	7	3	4	9
Tadh_TriadG58473	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1
Tadh_TriadG50587	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG64116	4	1	3	4	1	1	4	5	1	13	5	2	0	3	1
Tadh_TriadG58477	1	1	1	0	0	0	1	3	2	2	0	1	1	1	0
Tadh_TriadG28293	2	6	0	2	0	0	2	0	2	4	0	2	0	0	1
Tadh_TriadG58480	4	1	0	0	1	0	0	2	3	5	1	1	0	3	0
Tadh_TriadG28281	2	0	1	1	1	0	1	0	1	2	1	1	0	0	0
Tadh_TriadG28215	2	2	2	3	0	0	0	12	3	7	1	2	0	2	3
Tadh_TriadG58484	6	3	0	2	1	1	4	2	0	3	0	3	1	2	1
Tadh_TriadG58486	2	4	2	4	6	3	1	2	1	39	1	5	0	1	2
Tadh_wf_g7371	5	0	2	0	0	0	0	5	1	14	12	4	0	11	1
Tadh_orphan_2840	2	1	1	0	0	0	0	0	1	1	0	0	0	0	0
Tadh_TriadG28268	3	0	0	1	0	1	0	1	1	0	1	2	0	0	1
Tadh_TriadG50591	13	11	9	3	4	1	9	12	6	31	3	6	1	3	7
Tadh_TriadG58497	2	3	7	3	0	0	1	2	0	2	1	3	2	2	4
Tadh_TriadG58499	1	1	0	0	0	0	0	2	0	5	0	0	0	0	0
Tadh_TriadG28263	4	2	2	1	0	1	2	0	0	2	0	1	0	1	1
Tadh_TriadG28195	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2
Tadh_TriadG28208	2	2	0	1	2	2	1	5	1	9	2	1	4	4	5
Tadh_TriadG28370	2	6	7	9	1	3	2	8	0	7	3	5	1	1	3
Tadh_orphan_2841	8	1	0	0	0	1	1	3	2	6	0	1	2	4	3
Tadh_TriadG28438	30	18	2	8	2	7	11	26	11	29	4	14	4	22	21
Tadh_wf_g7394	1	6	1	4	4	2	5	25	10	37	4	9	0	0	8
Tadh_TriadG28149	0	1	0	0	0	0	0	0	0	8	1	1	0	0	0
Tadh_TriadG58517	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG58518	4	2	0	3	2	2	5	7	2	17	3	2	2	2	4
Tadh_TriadG58519	3	10	2	3	0	1	0	5	4	11	2	7	0	0	5
Tadh_wf_g7399	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG58522	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG58524	1	0	0	2	1	0	2	2	2	2	0	0	1	1	0
Tadh_orphan_2842	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_orphan_2843	0	0	2	0	1	0	0	2	0	2	1	1	0	0	1
Tadh_TriadG58528	23	20	3	14	6	4	4	30	6	26	5	16	7	6	15
Tadh_orphan_2844	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG28428	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG58532	3	6	2	4	1	2	5	16	3	10	4	15	3	2	5
Tadh_TriadG58535	0	0	4	1	0	1	2	1	0	5	0	0	0	0	2
Tadh_TriadG58537	8	9	9	5	1	1	10	8	1	25	3	10	4	4	7
Tadh_TriadG58539	0	0	1	2	0	1	0	2	0	2	0	0	0	0	2
Tadh_orphan_2846	3	2	0	1	0	0	0	0	1	1	0	7	0	0	0
Tadh_TriadG58546	0	1	1	2	0	0	0	0	0	2	1	2	0	0	1
Tadh_TriadG58548	6	7	3	1	3	3	2	6	2	11	1	10	0	1	3
Tadh_TriadG58549	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG58552	3	4	4	1	1	0	3	8	2	10	0	2	2	2	1
Tadh_TriadG58554	1	2	5	3	0	2	1	7	1	6	2	6	0	1	6
Tadh_orphan_2847	0	0	0	3	0	0	0	0	0	2	0	4	0	0	0
Tadh_TriadG58557	1	0	0	6	0	2	0	0	3	34	9	16	0	0	0
Tadh_TriadG28315	7	8	5	0	3	2	5	9	7	21	1	15	0	2	3
Tadh_TriadG28401	8	4	7	5	1	1	5	7	5	14	1	5	1	0	5
Tadh_TriadG58565	0	0	0	2	4	5	2	9	0	3	0	11	0	1	0
Tadh_TriadG58568	0	3	3	1	0	1	6	0	0	1	1	5	0	1	0
Tadh_orphan_2848	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
Tadh_TriadG58570	1	53	6	5	1	1	2	8	2	12	1	1	3	0	2
Tadh_TriadG58573	0	1	2	0	0	0	1	3	0	3	1	0	1	0	0
Tadh_TriadG58574	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_TriadG28334	31	2	0	52	0	0	6	4	6	6	0	18	1	0	0
Tadh_TriadG58575	3	2	1	5	0	1	4	9	2	19	0	2	1	2	2
Tadh_orphan_2851	1	0	0	0	5	0	2	0	0	0	0	0	0	0	0
Tadh_orphan_2852	0	0	0	2	0	0	1	3	20	0	0	0	0	0	0
Tadh_TriadG15129	0	0	0	0	0	1	0	0	0	1	12	0	0	0	0
Tadh_TriadG58586	3	1	3	0	0	1	2	3	1	3	1	5	0	0	1
Tadh_orphan_2854	1	1	1	1	0	0	0	2	0	3	0	2	1	0	1
Tadh_wf_g7467	26	23	30	18	3	11	11	49	10	59	9	31	7	12	21
Tadh_orphan_2855	5	4	0	0	0	0	2	0	0	1	0	0	0	0	0
Tadh_TriadG58590	0	0	0	0	0	1	0	0	0	4	1	0	0	1	12
Tadh_TriadG951	0	0	0	6	0	0	0	0	0	0	1	1	0	0	0
Tadh_hyp_clust10231	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_wf_g7475	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Tadh_TriadG58595	0	2	0	0	1	0	1	2	1	5	1	2	0	0	1
Tadh_TriadG58598	1	0	0	2	0	3	1	0	2	11	2	1	0	0	0
Tadh_orphan_2856	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Tadh_TriadG58601	1	0	0	0	0	0	0	0	0	0	0	0	2	2	2
Tadh_TriadG50604	3	3	2	5	3	2	7	8	2	8	2	4	3	2	2
Tadh_orphan_2857	0	0	0	0	0	1	0	0	0	6	0	2	0	2	0
Tadh_TriadG58606	38	10	3	18	13	10	19	44	9	73	2	16	11	17	18
Tadh_orphan_2858	0	3	0	1	0	0	1	1	0	3	0	0	0	0	0
Tadh_TriadG58609	0	3	0	1	0	0	0	2	0	4	1	1	1	0	1
Tadh_TriadG58612	3	1	0	2	0	0	1	4	1	3	2	1	2	0	2
Tadh_TriadG28369	5	5	2	5	3	1	3	6	0	16	2	5	2	0	2
Tadh_TriadG64121	32	48	5	22	12	9	24	50	28	81	12	47	21	12	20
Tadh_TriadG58617	0	1	0	1	0	1	0	3	0	3	1	3	0	0	0
Tadh_TriadG58620	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
Tadh_TriadG58621	0	3	3	4	1	0	0	2	0	7	1	0	0	0	2
Tadh_TriadG58622	0	1	0	0	1	0	0	8	0	2	0	0	0	1	5
Tadh_TriadG58623	1	0	0	3	0	1	1	1	0	0	1	1	0	2	1
Tadh_TriadG58624	2	3	1	6	1	3	4	12	2	7	2	9	2	3	7
Tadh_TriadG58626	6	3	3	0	2	0	2	2	1	8	0	1	3	2	3
Tadh_TriadG58629	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0
Tadh_wf_g7510	2	0	0	2	4	0	1	2	1	9	1	6	0	1	1
Tadh_TriadG58631	7	11	1	6	2	4	3	9	4	21	0	13	2	2	5
Tadh_TriadG58633	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Tadh_TriadG58634	1	0	0	0	3	0	1	1	0	5	0	1	0	1	0
Tadh_TriadG28240	5	15	8	5	1	3	3	13	0	13	4	9	8	5	0
Tadh_TriadG58639	3	7	5	1	0	2	1	4	2	9	3	8	2	4	5
Tadh_TriadG38015	13	8	7	22	6	4	10	43	16	42	6	34	35	13	20
Tadh_orphan_2862	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0
Tadh_TriadG28218	3	2	0	1	6	4	0	3	3	8	0	1	0	6	3
Tadh_orphan_2863	0	0	0	1	0	0	0	2	1	2	0	1	0	0	1
Tadh_TriadG28350	2	0	0	0	1	1	1	1	1	6	0	2	0	1	3
Tadh_TriadG58648	5	6	8	11	1	0	6	11	0	56	14	14	1	9	4
Tadh_TriadG28394	1	2	2	1	0	1	0	2	0	2	1	2	1	0	2
Tadh_TriadG58651	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Tadh_orphan_2864	0	3	0	0	0	0	0	0	2	4	10	0	1	0	0
Tadh_TriadG58652	0	0	0	0	0	0	8	8	3	32	207	0	0	0	0
Tadh_TriadG58653	1	0	0	0	0	0	0	0	0	22	0	0	0	0	0
Tadh_orphan_2865	4	1	2	3	3	1	5	3	1	24	3	13	1	3	2
Tadh_wf_g7539	15	13	11	8	10	14	3	16	6	28	4	16	3	9	7
Tadh_TriadG58654	0	0	0	1	0	0	1	0	0	2	0	0	0	2	0
Tadh_TriadG58655	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0
Tadh_TriadG58656	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG58657	2	5	1	6	2	1	1	8	1	11	2	8	0	5	4
Tadh_TriadG28308	19	9	4	12	1	3	11	17	9	46	8	18	9	4	4
Tadh_TriadG58662	8	3	0	4	0	6	1	12	2	5	0	2	1	3	8
Tadh_TriadG50610	1	10	2	3	0	0	1	3	3	5	3	4	0	0	1
