Tadh_TriadG50246	Tadh_TriadT50246
HoiH23_PlH23_004849	HoiH23_PlH23_004849-RA
HoiH23_PlH23_003457	HoiH23_PlH23_003457-RA
HoiH23_PlH23_007539	HoiH23_PlH23_007539-RA
HoiH23_PlH23_006167	HoiH23_PlH23_006167-RA
HoiH23_PlH23_001827	HoiH23_PlH23_001827-RA
HoiH23_PlH23_007535	HoiH23_PlH23_007535-RA
HoiH23_PlH23_001726	HoiH23_PlH23_001726-RA
HoiH23_orphan_3269	HoiH23_orphan_3269
HoiH23_PlH23_000912	HoiH23_PlH23_000912-RA
HoiH23_PlH23_011592	HoiH23_PlH23_011592-RA
HoiH23_PlH23_006096	HoiH23_PlH23_006096-RA
HoiH23_PlH23_005650	HoiH23_PlH23_005650-RA
HoiH23_PlH23_005514	HoiH23_PlH23_005514-RA
HoiH23_PlH23_008634	HoiH23_PlH23_008634-RA
HoiH23_PlH23_007635	HoiH23_PlH23_007635-RA
HoiH23_PlH23_004807	HoiH23_PlH23_004807-RA
HoiH23_PlH23_009379	HoiH23_PlH23_009379-RA
HoiH23_PlH23_005173	HoiH23_PlH23_005173-RA
HoiH23_PlH23_008086	HoiH23_PlH23_008086-RA
HoiH23_PlH23_001173	HoiH23_PlH23_001173-RA
HoiH23_PlH23_003338	HoiH23_PlH23_003338-RA
HoiH23_PlH23_007243	HoiH23_PlH23_007243-RA
HoiH23_PlH23_005061	HoiH23_PlH23_005061-RA
HoiH23_PlH23_010725	HoiH23_PlH23_010725-RA
HoiH23_orphan_1559	HoiH23_orphan_1559
HoiH23_PlH23_011151	HoiH23_PlH23_011151-RA
HoiH23_PlH23_007074	HoiH23_PlH23_007074-RA
HoiH23_PlH23_005747	HoiH23_PlH23_005747-RA
HoiH23_orphan_1494	HoiH23_orphan_1494
HoiH23_PlH23_006024	HoiH23_PlH23_006024-RA
HoiH23_PlH23_007914	HoiH23_PlH23_007914-RA
HoiH23_PlH23_005915	HoiH23_PlH23_005915-RA
HoiH23_PlH23_004006	HoiH23_PlH23_004006-RA
HoiH23_PlH23_008680	HoiH23_PlH23_008680-RA
HoiH23_PlH23_008089	HoiH23_PlH23_008089-RA
HoiH23_PlH23_003394	HoiH23_PlH23_003394-RA
HoiH23_PlH23_000911	HoiH23_PlH23_000911-RA
HoiH23_orphan_555	HoiH23_orphan_555
HoiH23_PlH23_011432	HoiH23_PlH23_011432-RA
HoiH23_PlH23_011472	HoiH23_PlH23_011472-RA
HoiH23_PlH23_005608	HoiH23_PlH23_005608-RA
HoiH23_PlH23_011487	HoiH23_PlH23_011487-RA
HoiH23_PlH23_011511	HoiH23_PlH23_011511-RA
HoiH23_PlH23_004925	HoiH23_PlH23_004925-RA
HoiH23_PlH23_005060	HoiH23_PlH23_005060-RA
HoiH23_PlH23_007458	HoiH23_PlH23_007458-RA
HoiH23_PlH23_008671	HoiH23_PlH23_008671-RA
HoiH23_orphan_1637	HoiH23_orphan_1637
HoiH23_PlH23_001800	HoiH23_PlH23_001800-RA
HoiH23_PlH23_008855	HoiH23_PlH23_008855-RA
HoiH23_PlH23_009381	HoiH23_PlH23_009381-RA
HoiH23_PlH23_003127	HoiH23_PlH23_003127-RA
HoiH23_PlH23_002563	HoiH23_PlH23_002563-RA
HoiH23_PlH23_004974	HoiH23_PlH23_004974-RA
HoiH23_PlH23_000869	HoiH23_PlH23_000869-RA
HoiH23_PlH23_007920	HoiH23_PlH23_007920-RA
HoiH23_PlH23_010757	HoiH23_PlH23_010757-RA
HoiH23_PlH23_006139	HoiH23_PlH23_006139-RA
HoiH23_orphan_652	HoiH23_orphan_652
HoiH23_PlH23_005624	HoiH23_PlH23_005624-RA
HoiH23_orphan_1493	HoiH23_orphan_1493
HoiH23_PlH23_002562	HoiH23_PlH23_002562-RA
HoiH23_PlH23_003459	HoiH23_PlH23_003459-RA
HoiH23_orphan_2891	HoiH23_orphan_2891
HoiH23_PlH23_008386	HoiH23_PlH23_008386-RA
HoiH23_orphan_2756	HoiH23_orphan_2756
HoiH23_PlH23_008013	HoiH23_PlH23_008013-RA
HoiH23_PlH23_005636	HoiH23_PlH23_005636-RA
HoiH23_PlH23_010003	HoiH23_PlH23_010003-RA
HoiH23_PlH23_010471	HoiH23_PlH23_010471-RA
HoiH23_PlH23_000560	HoiH23_PlH23_000560-RA
HoiH23_orphan_1884	HoiH23_orphan_1884
HoiH23_PlH23_005860	HoiH23_PlH23_005860-RA
HoiH23_orphan_1551	HoiH23_orphan_1551
HoiH23_PlH23_000110	HoiH23_PlH23_000110-RA
HoiH23_PlH23_000472	HoiH23_PlH23_000472-RA
HoiH23_PlH23_003396	HoiH23_PlH23_003396-RA
HoiH23_PlH23_007311	HoiH23_PlH23_007311-RA
HoiH23_PlH23_010040	HoiH23_PlH23_010040-RA
HoiH23_orphan_2550	HoiH23_orphan_2550
HoiH23_PlH23_002928	HoiH23_PlH23_002928-RA
HoiH23_PlH23_005314	HoiH23_PlH23_005314-RA
HoiH23_orphan_2126	HoiH23_orphan_2126
HoiH23_PlH23_011586	HoiH23_PlH23_011586-RA
HoiH23_orphan_623	HoiH23_orphan_623
HoiH23_PlH23_008784	HoiH23_PlH23_008784-RA
HoiH23_orphan_3113	HoiH23_orphan_3113
HoiH23_orphan_2075	HoiH23_orphan_2075
HoiH23_orphan_2486	HoiH23_orphan_2486
HoiH23_PlH23_005007	HoiH23_PlH23_005007-RA
HoiH23_PlH23_007717	HoiH23_PlH23_007717-RA
HoiH23_orphan_354	HoiH23_orphan_354
HoiH23_PlH23_001379	HoiH23_PlH23_001379-RA
HoiH23_PlH23_007603	HoiH23_PlH23_007603-RA
HoiH23_PlH23_003188	HoiH23_PlH23_003188-RA
HoiH23_PlH23_005191	HoiH23_PlH23_005191-RA
HoiH23_PlH23_008949	HoiH23_PlH23_008949-RA
HoiH23_PlH23_008970	HoiH23_PlH23_008970-RA
HoiH23_PlH23_005864	HoiH23_PlH23_005864-RA
HoiH23_PlH23_010988	HoiH23_PlH23_010988-RA
HoiH23_PlH23_009193	HoiH23_PlH23_009193-RA
HoiH23_orphan_1008	HoiH23_orphan_1008
HoiH23_orphan_2298	HoiH23_orphan_2298
HoiH23_PlH23_008952	HoiH23_PlH23_008952-RA
HoiH23_PlH23_011459	HoiH23_PlH23_011459-RA
HoiH23_orphan_438	HoiH23_orphan_438
HoiH23_PlH23_000462	HoiH23_PlH23_000462-RA
HoiH23_PlH23_004179	HoiH23_PlH23_004179-RA
HoiH23_PlH23_000529	HoiH23_PlH23_000529-RA
HoiH23_orphan_1555	HoiH23_orphan_1555
HoiH23_orphan_1118	HoiH23_orphan_1118
HoiH23_PlH23_011854	HoiH23_PlH23_011854-RA
HoiH23_orphan_3072	HoiH23_orphan_3072
HoiH23_PlH23_006848	HoiH23_PlH23_006848-RA
HoiH23_orphan_2558	HoiH23_orphan_2558
HoiH23_PlH23_002789	HoiH23_PlH23_002789-RA
HoiH23_PlH23_007835	HoiH23_PlH23_007835-RA
HoiH23_PlH23_008510	HoiH23_PlH23_008510-RA
HoiH23_PlH23_003059	HoiH23_PlH23_003059-RA
HoiH23_PlH23_001196	HoiH23_PlH23_001196-RA
HoiH23_orphan_675	HoiH23_orphan_675
HoiH23_orphan_1760	HoiH23_orphan_1760
HoiH23_orphan_1959	HoiH23_orphan_1959
HoiH23_PlH23_011575	HoiH23_PlH23_011575-RA
HoiH23_PlH23_010336	HoiH23_PlH23_010336-RA
HoiH23_orphan_1039	HoiH23_orphan_1039
HoiH23_orphan_1693	HoiH23_orphan_1693
HoiH23_orphan_3039	HoiH23_orphan_3039
HoiH23_PlH23_008668	HoiH23_PlH23_008668-RA
HoiH23_orphan_1875	HoiH23_orphan_1875
HoiH23_PlH23_011228	HoiH23_PlH23_011228-RA
HoiH23_PlH23_002396	HoiH23_PlH23_002396-RA
HoiH23_PlH23_008847	HoiH23_PlH23_008847-RA
HoiH23_PlH23_002740	HoiH23_PlH23_002740-RA
HoiH23_PlH23_011408	HoiH23_PlH23_011408-RA
HoiH23_orphan_2952	HoiH23_orphan_2952
HoiH23_PlH23_008667	HoiH23_PlH23_008667-RA
HoiH23_PlH23_008509	HoiH23_PlH23_008509-RA
HoiH23_PlH23_008865	HoiH23_PlH23_008865-RA
HoiH23_orphan_650	HoiH23_orphan_650
HoiH23_orphan_2348	HoiH23_orphan_2348
HoiH23_orphan_3078	HoiH23_orphan_3078
HoiH23_PlH23_011410	HoiH23_PlH23_011410-RA
HoiH23_PlH23_011152	HoiH23_PlH23_011152-RA
HoiH23_orphan_677	HoiH23_orphan_677
HoiH23_orphan_178	HoiH23_orphan_178
HoiH23_PlH23_001942	HoiH23_PlH23_001942-RA
HoiH23_orphan_3010	HoiH23_orphan_3010
HoiH23_PlH23_005267	HoiH23_PlH23_005267-RA
HoiH23_PlH23_008891	HoiH23_PlH23_008891-RA
HoiH23_PlH23_008888	HoiH23_PlH23_008888-RA
HoiH23_PlH23_006515	HoiH23_PlH23_006515-RA
HoiH23_orphan_2187	HoiH23_orphan_2187
HoiH23_PlH23_007763	HoiH23_PlH23_007763-RA
HoiH23_PlH23_004414	HoiH23_PlH23_004414-RA
HoiH23_PlH23_005471	HoiH23_PlH23_005471-RA
HoiH23_PlH23_007286	HoiH23_PlH23_007286-RA
HoiH23_PlH23_011085	HoiH23_PlH23_011085-RA
HoiH23_orphan_674	HoiH23_orphan_674
HoiH23_orphan_3067	HoiH23_orphan_3067
HoiH23_hyp_clust5206	HoiH23_hyp_clust5206.t1
HoiH23_PlH23_011409	HoiH23_PlH23_011409-RA
HoiH23_PlH23_011847	HoiH23_PlH23_011847-RA
HoiH23_PlH23_010403	HoiH23_PlH23_010403-RA
HoiH23_PlH23_004166	HoiH23_PlH23_004166-RA
HoiH23_PlH23_011739	HoiH23_PlH23_011739-RA
HoiH23_PlH23_001041	HoiH23_PlH23_001041-RA
HoiH23_PlH23_004987	HoiH23_PlH23_004987-RA
HoiH23_PlH23_001651	HoiH23_PlH23_001651-RA
HoiH23_PlH23_011655	HoiH23_PlH23_011655-RA
HoiH23_PlH23_004959	HoiH23_PlH23_004959-RA
HoiH23_PlH23_001156	HoiH23_PlH23_001156-RA
HoiH23_PlH23_010215	HoiH23_PlH23_010215-RA
HoiH23_PlH23_011461	HoiH23_PlH23_011461-RA
HoiH23_PlH23_003649	HoiH23_PlH23_003649-RA
HoiH23_PlH23_004621	HoiH23_PlH23_004621-RA
HoiH23_orphan_2374	HoiH23_orphan_2374
HoiH23_PlH23_004794	HoiH23_PlH23_004794-RA
HoiH23_PlH23_006875	HoiH23_PlH23_006875-RA
HoiH23_PlH23_001219	HoiH23_PlH23_001219-RA
HoiH23_PlH23_006725	HoiH23_PlH23_006725-RA
HoiH23_PlH23_006153	HoiH23_PlH23_006153-RA
HoiH23_PlH23_011591	HoiH23_PlH23_011591-RA
HoiH23_PlH23_003195	HoiH23_PlH23_003195-RA
HoiH23_PlH23_005005	HoiH23_PlH23_005005-RA
HoiH23_orphan_1022	HoiH23_orphan_1022
HoiH23_orphan_2492	HoiH23_orphan_2492
HoiH23_orphan_2471	HoiH23_orphan_2471
HoiH23_PlH23_008778	HoiH23_PlH23_008778-RA
HoiH23_PlH23_009664	HoiH23_PlH23_009664-RA
HoiH23_PlH23_002990	HoiH23_PlH23_002990-RA
HoiH23_PlH23_006734	HoiH23_PlH23_006734-RA
HoiH23_PlH23_009338	HoiH23_PlH23_009338-RA
HoiH23_PlH23_007175	HoiH23_PlH23_007175-RA
HoiH23_orphan_1126	HoiH23_orphan_1126
HoiH23_PlH23_001061	HoiH23_PlH23_001061-RA
HoiH23_PlH23_001419	HoiH23_PlH23_001419-RA
HoiH23_PlH23_003384	HoiH23_PlH23_003384-RA
HoiH23_PlH23_010790	HoiH23_PlH23_010790-RA
HoiH23_orphan_2666	HoiH23_orphan_2666
HoiH23_PlH23_002317	HoiH23_PlH23_002317-RA
HoiH23_PlH23_003685	HoiH23_PlH23_003685-RA
HoiH23_PlH23_002574	HoiH23_PlH23_002574-RA
HoiH23_PlH23_000484	HoiH23_PlH23_000484-RA
HoiH23_PlH23_005115	HoiH23_PlH23_005115-RA
HoiH23_PlH23_007475	HoiH23_PlH23_007475-RA
HoiH23_PlH23_010034	HoiH23_PlH23_010034-RA
HoiH23_PlH23_003097	HoiH23_PlH23_003097-RA
HoiH23_PlH23_002265	HoiH23_PlH23_002265-RA
HoiH23_PlH23_011371	HoiH23_PlH23_011371-RA
HoiH23_orphan_607	HoiH23_orphan_607
HoiH23_PlH23_007555	HoiH23_PlH23_007555-RA
HoiH23_PlH23_010349	HoiH23_PlH23_010349-RA
HoiH23_PlH23_011503	HoiH23_PlH23_011503-RA
HoiH23_PlH23_005019	HoiH23_PlH23_005019-RA
HoiH23_orphan_2300	HoiH23_orphan_2300
HoiH23_PlH23_002082	HoiH23_PlH23_002082-RA
HoiH23_PlH23_002244	HoiH23_PlH23_002244-RA
HoiH23_PlH23_003581	HoiH23_PlH23_003581-RA
HoiH23_PlH23_005327	HoiH23_PlH23_005327-RA
HoiH23_PlH23_000471	HoiH23_PlH23_000471-RA
HoiH23_PlH23_011677	HoiH23_PlH23_011677-RA
HoiH23_PlH23_010978	HoiH23_PlH23_010978-RA
HoiH23_orphan_3128	HoiH23_orphan_3128
HoiH23_PlH23_011263	HoiH23_PlH23_011263-RA
HoiH23_PlH23_004513	HoiH23_PlH23_004513-RA
HoiH23_PlH23_007606	HoiH23_PlH23_007606-RA
HoiH23_orphan_2582	HoiH23_orphan_2582
HoiH23_PlH23_001489	HoiH23_PlH23_001489-RA
HoiH23_PlH23_001384	HoiH23_PlH23_001384-RA
HoiH23_orphan_2316	HoiH23_orphan_2316
HoiH23_PlH23_005027	HoiH23_PlH23_005027-RA
HoiH23_PlH23_009922	HoiH23_PlH23_009922-RA
HoiH23_PlH23_002657	HoiH23_PlH23_002657-RA
HoiH23_PlH23_003658	HoiH23_PlH23_003658-RA
HoiH23_PlH23_011692	HoiH23_PlH23_011692-RA
HoiH23_orphan_1124	HoiH23_orphan_1124
HoiH23_orphan_820	HoiH23_orphan_820
HoiH23_PlH23_010131	HoiH23_PlH23_010131-RA
HoiH23_PlH23_006839	HoiH23_PlH23_006839-RA
HoiH23_PlH23_006520	HoiH23_PlH23_006520-RA
HoiH23_PlH23_010441	HoiH23_PlH23_010441-RA
HoiH23_PlH23_000868	HoiH23_PlH23_000868-RA
HoiH23_PlH23_005194	HoiH23_PlH23_005194-RA
HoiH23_PlH23_009212	HoiH23_PlH23_009212-RA
HoiH23_PlH23_003815	HoiH23_PlH23_003815-RA
HoiH23_PlH23_004608	HoiH23_PlH23_004608-RA
HoiH23_PlH23_001256	HoiH23_PlH23_001256-RA
HoiH23_PlH23_004769	HoiH23_PlH23_004769-RA
HoiH23_PlH23_006866	HoiH23_PlH23_006866-RA
HoiH23_PlH23_000825	HoiH23_PlH23_000825-RA
HoiH23_PlH23_007179	HoiH23_PlH23_007179-RA
HoiH23_PlH23_002158	HoiH23_PlH23_002158-RA
HoiH23_orphan_1544	HoiH23_orphan_1544
HoiH23_PlH23_003080	HoiH23_PlH23_003080-RA
HoiH23_PlH23_008648	HoiH23_PlH23_008648-RA
HoiH23_PlH23_003583	HoiH23_PlH23_003583-RA
HoiH23_PlH23_007118	HoiH23_PlH23_007118-RA
HoiH23_PlH23_011300	HoiH23_PlH23_011300-RA
HoiH23_PlH23_007189	HoiH23_PlH23_007189-RA
HoiH23_PlH23_005131	HoiH23_PlH23_005131-RA
HoiH23_PlH23_003960	HoiH23_PlH23_003960-RA
HoiH23_orphan_638	HoiH23_orphan_638
HoiH23_PlH23_002628	HoiH23_PlH23_002628-RA
HoiH23_orphan_2272	HoiH23_orphan_2272
HoiH23_PlH23_004283	HoiH23_PlH23_004283-RA
HoiH23_PlH23_008193	HoiH23_PlH23_008193-RA
HoiH23_PlH23_006492	HoiH23_PlH23_006492-RA
HoiH23_orphan_2233	HoiH23_orphan_2233
HoiH23_PlH23_005823	HoiH23_PlH23_005823-RA
HoiH23_PlH23_006097	HoiH23_PlH23_006097-RA
HoiH23_PlH23_006222	HoiH23_PlH23_006222-RA
HoiH23_PlH23_007919	HoiH23_PlH23_007919-RA
HoiH23_PlH23_002953	HoiH23_PlH23_002953-RA
HoiH23_PlH23_008936	HoiH23_PlH23_008936-RA
HoiH23_PlH23_006137	HoiH23_PlH23_006137-RA
HoiH23_PlH23_005705	HoiH23_PlH23_005705-RA
HoiH23_orphan_2469	HoiH23_orphan_2469
HoiH23_PlH23_004007	HoiH23_PlH23_004007-RA
HoiH23_PlH23_011190	HoiH23_PlH23_011190-RA
HoiH23_PlH23_005236	HoiH23_PlH23_005236-RA
HoiH23_PlH23_006774	HoiH23_PlH23_006774-RA
HoiH23_PlH23_000939	HoiH23_PlH23_000939-RA
HoiH23_PlH23_004943	HoiH23_PlH23_004943-RA
HoiH23_PlH23_007975	HoiH23_PlH23_007975-RA
HoiH23_PlH23_006134	HoiH23_PlH23_006134-RA
HoiH23_PlH23_004722	HoiH23_PlH23_004722-RA
HoiH23_PlH23_005653	HoiH23_PlH23_005653-RA
HoiH23_PlH23_004804	HoiH23_PlH23_004804-RA
HoiH23_PlH23_004609	HoiH23_PlH23_004609-RA
HoiH23_orphan_1224	HoiH23_orphan_1224
HoiH23_PlH23_006048	HoiH23_PlH23_006048-RA
HoiH23_PlH23_006933	HoiH23_PlH23_006933-RA
HoiH23_PlH23_004707	HoiH23_PlH23_004707-RA
HoiH23_PlH23_011419	HoiH23_PlH23_011419-RA
HoiH23_PlH23_005425	HoiH23_PlH23_005425-RA
HoiH23_PlH23_007618	HoiH23_PlH23_007618-RA
HoiH23_PlH23_007399	HoiH23_PlH23_007399-RA
HoiH23_PlH23_008395	HoiH23_PlH23_008395-RA
HoiH23_PlH23_011411	HoiH23_PlH23_011411-RA
HoiH23_PlH23_004587	HoiH23_PlH23_004587-RA
HoiH23_PlH23_008583	HoiH23_PlH23_008583-RA
HoiH23_PlH23_004625	HoiH23_PlH23_004625-RA
HoiH23_PlH23_004756	HoiH23_PlH23_004756-RA
HoiH23_PlH23_011199	HoiH23_PlH23_011199-RA
HoiH23_PlH23_004935	HoiH23_PlH23_004935-RA
HoiH23_orphan_3041	HoiH23_orphan_3041
HoiH23_PlH23_003359	HoiH23_PlH23_003359-RA
HoiH23_orphan_2460	HoiH23_orphan_2460
HoiH23_PlH23_007807	HoiH23_PlH23_007807-RA
HoiH23_PlH23_011625	HoiH23_PlH23_011625-RA
HoiH23_PlH23_011367	HoiH23_PlH23_011367-RA
HoiH23_PlH23_002663	HoiH23_PlH23_002663-RA
HoiH23_orphan_2470	HoiH23_orphan_2470
HoiH23_PlH23_009733	HoiH23_PlH23_009733-RA
HoiH23_PlH23_006145	HoiH23_PlH23_006145-RA
HoiH23_PlH23_010792	HoiH23_PlH23_010792-RA
HoiH23_orphan_2265	HoiH23_orphan_2265
HoiH23_PlH23_005960	HoiH23_PlH23_005960-RA
HoiH23_PlH23_006992	HoiH23_PlH23_006992-RA
HoiH23_PlH23_001933	HoiH23_PlH23_001933-RA
HoiH23_PlH23_002022	HoiH23_PlH23_002022-RA
HoiH23_orphan_2640	HoiH23_orphan_2640
HoiH23_PlH23_005676	HoiH23_PlH23_005676-RA
HoiH23_PlH23_007401	HoiH23_PlH23_007401-RA
HoiH23_PlH23_002774	HoiH23_PlH23_002774-RA
HoiH23_hyp_clust68	HoiH23_hyp_clust68.t1
HoiH23_PlH23_005106	HoiH23_PlH23_005106-RA
HoiH23_PlH23_007340	HoiH23_PlH23_007340-RA
HoiH23_orphan_2105	HoiH23_orphan_2105
HoiH23_PlH23_008815	HoiH23_PlH23_008815-RA
HoiH23_PlH23_004903	HoiH23_PlH23_004903-RA
HoiH23_PlH23_010865	HoiH23_PlH23_010865-RA
HoiH23_PlH23_001032	HoiH23_PlH23_001032-RA
HoiH23_PlH23_011185	HoiH23_PlH23_011185-RA
HoiH23_orphan_2266	HoiH23_orphan_2266
HoiH23_PlH23_009727	HoiH23_PlH23_009727-RA
HoiH23_PlH23_011609	HoiH23_PlH23_011609-RA
HoiH23_PlH23_000267	HoiH23_PlH23_000267-RA
HoiH23_PlH23_004879	HoiH23_PlH23_004879-RA
HoiH23_PlH23_006156	HoiH23_PlH23_006156-RA
HoiH23_PlH23_000557	HoiH23_PlH23_000557-RA
HoiH23_PlH23_000204	HoiH23_PlH23_000204-RA
HoiH23_PlH23_011767	HoiH23_PlH23_011767-RA
HoiH23_orphan_529	HoiH23_orphan_529
HoiH23_PlH23_001023	HoiH23_PlH23_001023-RA
HoiH23_PlH23_009366	HoiH23_PlH23_009366-RA
HoiH23_PlH23_006444	HoiH23_PlH23_006444-RA
HoiH23_PlH23_000796	HoiH23_PlH23_000796-RA
HoiH23_PlH23_001346	HoiH23_PlH23_001346-RA
HoiH23_PlH23_002466	HoiH23_PlH23_002466-RA
HoiH23_PlH23_005965	HoiH23_PlH23_005965-RA
HoiH23_orphan_2462	HoiH23_orphan_2462
HoiH23_PlH23_002240	HoiH23_PlH23_002240-RA
HoiH23_PlH23_010952	HoiH23_PlH23_010952-RA
HoiH23_PlH23_003771	HoiH23_PlH23_003771-RA
HoiH23_PlH23_001640	HoiH23_PlH23_001640-RA
HoiH23_PlH23_000592	HoiH23_PlH23_000592-RA
HoiH23_PlH23_001034	HoiH23_PlH23_001034-RA
HoiH23_orphan_3081	HoiH23_orphan_3081
HoiH23_PlH23_008402	HoiH23_PlH23_008402-RA
HoiH23_PlH23_001215	HoiH23_PlH23_001215-RA
HoiH23_PlH23_000389	HoiH23_PlH23_000389-RA
HoiH23_PlH23_008083	HoiH23_PlH23_008083-RA
HoiH23_PlH23_002419	HoiH23_PlH23_002419-RA
HoiH23_PlH23_008735	HoiH23_PlH23_008735-RA
HoiH23_PlH23_000304	HoiH23_PlH23_000304-RA
HoiH23_PlH23_003109	HoiH23_PlH23_003109-RA
HoiH23_PlH23_004853	HoiH23_PlH23_004853-RA
HoiH23_PlH23_004282	HoiH23_PlH23_004282-RA
HoiH23_orphan_878	HoiH23_orphan_878
HoiH23_orphan_616	HoiH23_orphan_616
HoiH23_PlH23_006457	HoiH23_PlH23_006457-RA
HoiH23_PlH23_011258	HoiH23_PlH23_011258-RA
HoiH23_PlH23_010048	HoiH23_PlH23_010048-RA
HoiH23_PlH23_010049	HoiH23_PlH23_010049-RA
HoiH23_PlH23_005846	HoiH23_PlH23_005846-RA
HoiH23_orphan_2904	HoiH23_orphan_2904
HoiH23_PlH23_004253	HoiH23_PlH23_004253-RA
HoiH23_orphan_2403	HoiH23_orphan_2403
HoiH23_orphan_1530	HoiH23_orphan_1530
HoiH23_PlH23_007392	HoiH23_PlH23_007392-RA
HoiH23_PlH23_004876	HoiH23_PlH23_004876-RA
HoiH23_PlH23_010047	HoiH23_PlH23_010047-RA
HoiH23_PlH23_008672	HoiH23_PlH23_008672-RA
HoiH23_PlH23_010657	HoiH23_PlH23_010657-RA
HoiH23_orphan_1125	HoiH23_orphan_1125
HoiH23_PlH23_007393	HoiH23_PlH23_007393-RA
HoiH23_orphan_1121	HoiH23_orphan_1121
HoiH23_PlH23_004875	HoiH23_PlH23_004875-RA
HoiH23_orphan_617	HoiH23_orphan_617
HoiH23_orphan_2142	HoiH23_orphan_2142
HoiH23_orphan_1961	HoiH23_orphan_1961
HoiH23_PlH23_000758	HoiH23_PlH23_000758-RA
HoiH23_PlH23_008673	HoiH23_PlH23_008673-RA
HoiH23_PlH23_011090	HoiH23_PlH23_011090-RA
HoiH23_orphan_2905	HoiH23_orphan_2905
HoiH23_PlH23_006617	HoiH23_PlH23_006617-RA
HoiH23_PlH23_009111	HoiH23_PlH23_009111-RA
HoiH23_PlH23_011671	HoiH23_PlH23_011671-RA
HoiH23_PlH23_011260	HoiH23_PlH23_011260-RA
HoiH23_PlH23_010724	HoiH23_PlH23_010724-RA
HoiH23_orphan_70	HoiH23_orphan_70
HoiH23_PlH23_011091	HoiH23_PlH23_011091-RA
HoiH23_PlH23_004140	HoiH23_PlH23_004140-RA
HoiH23_PlH23_006062	HoiH23_PlH23_006062-RA
HoiH23_PlH23_009480	HoiH23_PlH23_009480-RA
HoiH23_PlH23_011525	HoiH23_PlH23_011525-RA
HoiH23_PlH23_007169	HoiH23_PlH23_007169-RA
HoiH23_orphan_548	HoiH23_orphan_548
HoiH23_PlH23_007676	HoiH23_PlH23_007676-RA
HoiH23_PlH23_011262	HoiH23_PlH23_011262-RA
HoiH23_orphan_700	HoiH23_orphan_700
HoiH23_orphan_2034	HoiH23_orphan_2034
HoiH23_PlH23_006710	HoiH23_PlH23_006710-RA
HoiH23_PlH23_009126	HoiH23_PlH23_009126-RA
HoiH23_PlH23_009196	HoiH23_PlH23_009196-RA
HoiH23_PlH23_004036	HoiH23_PlH23_004036-RA
HoiH23_PlH23_011645	HoiH23_PlH23_011645-RA
HoiH23_orphan_2444	HoiH23_orphan_2444
HoiH23_orphan_2593	HoiH23_orphan_2593
HoiH23_orphan_2788	HoiH23_orphan_2788
HoiH23_PlH23_009671	HoiH23_PlH23_009671-RA
HoiH23_orphan_2740	HoiH23_orphan_2740
HoiH23_PlH23_006456	HoiH23_PlH23_006456-RA
HoiH23_PlH23_010091	HoiH23_PlH23_010091-RA
HoiH23_orphan_1699	HoiH23_orphan_1699
HoiH23_PlH23_004278	HoiH23_PlH23_004278-RA
HoiH23_PlH23_006714	HoiH23_PlH23_006714-RA
HoiH23_PlH23_007659	HoiH23_PlH23_007659-RA
HoiH23_PlH23_010964	HoiH23_PlH23_010964-RA
HoiH23_PlH23_011355	HoiH23_PlH23_011355-RA
HoiH23_PlH23_010178	HoiH23_PlH23_010178-RA
HoiH23_PlH23_011494	HoiH23_PlH23_011494-RA
HoiH23_PlH23_006679	HoiH23_PlH23_006679-RA
HoiH23_PlH23_001081	HoiH23_PlH23_001081-RA
HoiH23_PlH23_007429	HoiH23_PlH23_007429-RA
HoiH23_PlH23_011695	HoiH23_PlH23_011695-RA
HoiH23_PlH23_001048	HoiH23_PlH23_001048-RA
HoiH23_PlH23_011495	HoiH23_PlH23_011495-RA
HoiH23_PlH23_001051	HoiH23_PlH23_001051-RA
HoiH23_PlH23_002878	HoiH23_PlH23_002878-RA
HoiH23_orphan_276	HoiH23_orphan_276
HoiH23_PlH23_009176	HoiH23_PlH23_009176-RA
HoiH23_PlH23_003058	HoiH23_PlH23_003058-RA
HoiH23_PlH23_002879	HoiH23_PlH23_002879-RA
HoiH23_PlH23_010177	HoiH23_PlH23_010177-RA
HoiH23_orphan_1677	HoiH23_orphan_1677
HoiH23_PlH23_003102	HoiH23_PlH23_003102-RA
HoiH23_PlH23_008245	HoiH23_PlH23_008245-RA
HoiH23_PlH23_006680	HoiH23_PlH23_006680-RA
HoiH23_PlH23_011882	HoiH23_PlH23_011882-RA
HoiH23_PlH23_000963	HoiH23_PlH23_000963-RA
HoiH23_PlH23_003103	HoiH23_PlH23_003103-RA
HoiH23_PlH23_011043	HoiH23_PlH23_011043-RA
HoiH23_PlH23_010175	HoiH23_PlH23_010175-RA
HoiH23_PlH23_005586	HoiH23_PlH23_005586-RA
HoiH23_PlH23_006677	HoiH23_PlH23_006677-RA
HoiH23_PlH23_010032	HoiH23_PlH23_010032-RA
HoiH23_PlH23_000270	HoiH23_PlH23_000270-RA
HoiH23_orphan_2569	HoiH23_orphan_2569
HoiH23_PlH23_011684	HoiH23_PlH23_011684-RA
HoiH23_PlH23_011045	HoiH23_PlH23_011045-RA
HoiH23_PlH23_010283	HoiH23_PlH23_010283-RA
HoiH23_PlH23_000147	HoiH23_PlH23_000147-RA
HoiH23_PlH23_003412	HoiH23_PlH23_003412-RA
HoiH23_PlH23_010284	HoiH23_PlH23_010284-RA
