gene	orthogroup	species
Mmus_ENSMUST00000122171	OG_10298	Mmus
Dmel_FBtr0343159	OG_10298	Dmel
Dmel_FBtr0300103	OG_10298	Dmel
Dmel_FBtr0344098	OG_10298	Dmel
Nvec_v1g197301	OG_10298	Nvec
Hvul_g21756_1	OG_10298	Hvul
Nvec_v1g233916	OG_10300	Nvec
Mmus_ENSMUST00000053969	OG_10303	Mmus
Tadh_TriadT35934	OG_10304	Tadh
Mmus_ENSMUST00000022212	OG_10316	Mmus
Hhon_g07881.t1	OG_10317	Hhon
HoiH23_PlH23_006159-RA	OG_10317	HoiH23
Tadh_TriadT60180	OG_10319	Tadh
Hhon_g04990.t1	OG_10319	Hhon
Mmus_ENSMUST00000159027	OG_10320	Mmus
Mmus_ENSMUST00000056758	OG_10320	Mmus
Hvul_g18336_1	OG_10320	Hvul
Mmus_ENSMUST00000079597	OG_10322	Mmus
TrH2_TrispH2_007537-RA	OG_10325	TrH2
Hvul_g14239_1	OG_10325	Hvul
Spolac_c97600_g1	OG_10330	Spolac
Tadh_TriadT25765	OG_10331	Tadh
TrH2_TrispH2_001098-RA	OG_10331	TrH2
Hhon_g04298.t1	OG_10331	Hhon
HoiH23_PlH23_003125-RA	OG_10331	HoiH23
Dmel_FBtr0074015	OG_10331	Dmel
Nvec_v1g160868	OG_10331	Nvec
Dmel_FBtr0346999	OG_10332	Dmel
Spis_XP_022781377_1	OG_10332	Spis
Mlei_ML0633.g28.i1	OG_10332	Mlei
Tadh_TriadT35829	OG_10337	Tadh
TrH2_TrispH2_001501-RA	OG_10337	TrH2
Hhon_g02538.t1	OG_10337	Hhon
HoiH23_PlH23_005717-RA	OG_10337	HoiH23
Mmus_ENSMUST00000025402	OG_10337	Mmus
Mmus_ENSMUST00000080493	OG_10337	Mmus
Hvul_g21409_1	OG_10337	Hvul
Hhon_g04486.t1	OG_10355	Hhon
Dmel_FBtr0332105	OG_10356	Dmel
Tadh_TriadT63310	OG_10359	Tadh
HoiH23_PlH23_004987-RA	OG_10359	HoiH23
Tadh_TriadT58493	OG_10361	Tadh
TrH2_TrispH2_005142-RA	OG_10361	TrH2
Hhon_g05850.t1	OG_10366	Hhon
Mmus_ENSMUST00000106035	OG_10366	Mmus
HoiH23_PlH23_000057-RA	OG_10367	HoiH23
Tadh_TriadT50603	OG_10379	Tadh
HoiH23_PlH23_003678-RA	OG_10379	HoiH23
Mmus_ENSMUST00000111973	OG_10384	Mmus
Hhon_g04384.t1	OG_10386	Hhon
Mmus_ENSMUST00000203011	OG_10386	Mmus
Dmel_FBtr0113136	OG_10386	Dmel
Hhon_g02238.t1	OG_10387	Hhon
Mlei_ML0080.g13.i1	OG_10387	Mlei
Mmus_ENSMUST00000073471	OG_10391	Mmus
TrH2_TrispH2_003608-RA	OG_10395	TrH2
Mmus_ENSMUST00000087123	OG_10395	Mmus
Mlei_ML0653.g12.i1	OG_10399	Mlei
Mmus_ENSMUST00000033157	OG_10409	Mmus
Hhon_g05818.t1	OG_10417	Hhon
Mmus_ENSMUST00000081650	OG_10418	Mmus
Mmus_ENSMUST00000209537	OG_10420	Mmus
TrH2_TrispH2_007714-RA	OG_10422	TrH2
TrH2_TrispH2_003474-RA	OG_10427	TrH2
Hhon_g03786.t1	OG_10427	Hhon
HoiH23_PlH23_000096-RA	OG_10427	HoiH23
Nvec_v1g65438	OG_10427	Nvec
Mlei_ML2371.g2.i1	OG_10427	Mlei
TrH2_TrispH2_001809-RA	OG_10429	TrH2
Hhon_g02158.t1	OG_10429	Hhon
HoiH23_PlH23_002591-RA	OG_10429	HoiH23
Mmus_ENSMUST00000115474	OG_10429	Mmus
Mmus_ENSMUST00000113324	OG_10429	Mmus
Dmel_FBtr0304869	OG_10429	Dmel
TrH2_TrispH2_010174-RA	OG_10431	TrH2
Dmel_FBtr0088450	OG_10434	Dmel
Tadh_TriadT34077	OG_10435	Tadh
TrH2_TrispH2_011386-RA	OG_10435	TrH2
Hhon_g11148.t1	OG_10435	Hhon
Mmus_ENSMUST00000036288	OG_10435	Mmus
Mmus_ENSMUST00000070218	OG_10435	Mmus
Dmel_FBtr0333208	OG_10435	Dmel
Spis_XP_022793727_1	OG_10435	Spis
Dmel_FBtr0073441	OG_10438	Dmel
TrH2_TrispH2_006378-RA	OG_10440	TrH2
Hhon_g02037.t1	OG_10440	Hhon
HoiH23_PlH23_005370-RA	OG_10440	HoiH23
Mlei_ML0163.g9.i1	OG_10442	Mlei
Dmel_FBtr0331270	OG_10452	Dmel
Dmel_FBtr0339773	OG_10452	Dmel
Mmus_ENSMUST00000107116	OG_10454	Mmus
Mmus_ENSMUST00000106597	OG_10454	Mmus
Mmus_ENSMUST00000003501	OG_10454	Mmus
Dmel_FBtr0330213	OG_10454	Dmel
Dmel_FBtr0070091	OG_10454	Dmel
Dmel_FBtr0073712	OG_10454	Dmel
Nvec_v1g214798	OG_10454	Nvec
Hvul_g19470_1	OG_10454	Hvul
Hvul_g21720_1	OG_10454	Hvul
Hvul_g5147_1	OG_10461	Hvul
Mmus_ENSMUST00000022954	OG_10463	Mmus
Dmel_FBtr0342991	OG_10463	Dmel
Mlei_ML3422.g8.i1	OG_10463	Mlei
Dmel_FBtr0082528	OG_10469	Dmel
HoiH23_PlH23_000547-RA	OG_10471	HoiH23
Mmus_ENSMUST00000020372	OG_10474	Mmus
Nvec_v1g211269	OG_10477	Nvec
Hvul_g16714_1	OG_10477	Hvul
Tadh_TriadT52212	OG_10484	Tadh
Nvec_v1g177567	OG_10484	Nvec
Mmus_ENSMUST00000062387	OG_10487	Mmus
Mmus_ENSMUST00000057801	OG_10487	Mmus
Mmus_ENSMUST00000067101	OG_10487	Mmus
Tadh_TriadT25309	OG_10491	Tadh
Mmus_ENSMUST00000028005	OG_10491	Mmus
Hvul_g570_1	OG_10495	Hvul
Tadh_TriadT3407	OG_10496	Tadh
Tadh_TriadT14293	OG_10496	Tadh
TrH2_TrispH2_001727-RA	OG_10496	TrH2
TrH2_TrispH2_008985-RA	OG_10496	TrH2
Hhon_g05250.t1	OG_10496	Hhon
Hhon_g05386.t1	OG_10496	Hhon
HoiH23_PlH23_008544-RA	OG_10496	HoiH23
Dmel_FBtr0474228	OG_10496	Dmel
TrH2_TrispH2_010264-RA	OG_10497	TrH2
Dmel_FBtr0088019	OG_10497	Dmel
Tadh_TriadT55920	OG_10500	Tadh
TrH2_TrispH2_007860-RA	OG_10500	TrH2
Hhon_g03265.t1	OG_10500	Hhon
HoiH23_PlH23_002020-RA	OG_10500	HoiH23
Dmel_FBtr0330395	OG_10500	Dmel
Mlei_ML0942.g2.i1	OG_10508	Mlei
Dmel_FBtr0329945	OG_10520	Dmel
Hhon_g03799.t1	OG_10523	Hhon
HoiH23_PlH23_000109-RA	OG_10523	HoiH23
TrH2_TrispH2_003459-RA	OG_10524	TrH2
Hhon_g03801.t1	OG_10524	Hhon
HoiH23_PlH23_000111-RA	OG_10524	HoiH23
Spis_XP_022789863_1	OG_10532	Spis
Dmel_FBtr0299751	OG_10535	Dmel
Spolac_c99865_g1	OG_10541	Spolac
Mmus_ENSMUST00000109176	OG_10542	Mmus
TrH2_TrispH2_002279-RA	OG_10544	TrH2
Hhon_g08502.t1	OG_10544	Hhon
HoiH23_PlH23_001019-RA	OG_10544	HoiH23
Hvul_g9815_1	OG_10544	Hvul
Tadh_TriadT50691	OG_10545	Tadh
Hhon_g09024.t1	OG_10545	Hhon
Hvul_g10649_1	OG_10545	Hvul
Dmel_FBtr0330048	OG_10546	Dmel
Mmus_ENSMUST00000031038	OG_10547	Mmus
Mmus_ENSMUST00000087195	OG_10547	Mmus
Mmus_ENSMUST00000029722	OG_10548	Mmus
Hhon_g05611.t1	OG_10550	Hhon
HoiH23_PlH23_008966-RA	OG_10551	HoiH23
Dmel_FBtr0392909	OG_10557	Dmel
HoiH23_PlH23_006086-RA	OG_10567	HoiH23
Mmus_ENSMUST00000036380	OG_10568	Mmus
TrH2_TrispH2_009250-RA	OG_10569	TrH2
Mmus_ENSMUST00000239017	OG_10575	Mmus
Mmus_ENSMUST00000116563	OG_10575	Mmus
Tadh_TriadT27037	OG_10587	Tadh
Hhon_g05049.t1	OG_10587	Hhon
HoiH23_PlH23_001359-RA	OG_10587	HoiH23
Nvec_v1g237112	OG_10587	Nvec
TrH2_TrispH2_004003-RA	OG_10598	TrH2
Mmus_ENSMUST00000074072	OG_10599	Mmus
Mmus_ENSMUST00000049575	OG_10600	Mmus
TrH2_TrispH2_006789-RA	OG_10604	TrH2
Hhon_g07519.t1	OG_10604	Hhon
Mmus_ENSMUST00000080210	OG_10604	Mmus
Dmel_FBtr0079800	OG_10604	Dmel
Dmel_FBtr0301316	OG_10604	Dmel
Hvul_g31735_1	OG_10604	Hvul
Nvec_v1g67043	OG_10608	Nvec
Hhon_g06949.t1	OG_10609	Hhon
Mlei_ML0150.g4.i1	OG_10610	Mlei
HoiH23_PlH23_000253-RA	OG_10620	HoiH23
Tadh_TriadT25995	OG_10628	Tadh
Hhon_g05848.t1	OG_10628	Hhon
HoiH23_PlH23_000338-RA	OG_10628	HoiH23
Hvul_g31801_1	OG_10628	Hvul
Mmus_ENSMUST00000078267	OG_10631	Mmus
Mmus_ENSMUST00000010007	OG_10635	Mmus
Mlei_ML0517.g6.i1	OG_10635	Mlei
Mmus_ENSMUST00000113607	OG_10641	Mmus
Mmus_ENSMUST00000167504	OG_10644	Mmus
Mmus_ENSMUST00000040835	OG_10647	Mmus
Tadh_TriadT63249	OG_10655	Tadh
TrH2_TrispH2_001279-RA	OG_10655	TrH2
Hhon_g05932.t1	OG_10655	Hhon
Mlei_ML0057.g10.i1	OG_10655	Mlei
Tadh_TriadT57919	OG_10658	Tadh
TrH2_TrispH2_001460-RA	OG_10658	TrH2
Mmus_ENSMUST00000062678	OG_10660	Mmus
Spolac_c104062_g1	OG_10661	Spolac
HoiH23_PlH23_006256-RA	OG_10670	HoiH23
Hhon_g07348.t1	OG_10676	Hhon
Mmus_ENSMUST00000088244	OG_10679	Mmus
Mmus_ENSMUST00000101326	OG_10690	Mmus
Mmus_ENSMUST00000023112	OG_10695	Mmus
TrH2_TrispH2_003518-RA	OG_10696	TrH2
Hhon_g10554.t1	OG_10696	Hhon
HoiH23_PlH23_007692-RA	OG_10696	HoiH23
Hvul_g29578_1	OG_10696	Hvul
Hhon_g07166.t1	OG_10698	Hhon
Tadh_TriadT50297	OG_10700	Tadh
TrH2_TrispH2_001153-RA	OG_10700	TrH2
Hvul_g11498_1	OG_10701	Hvul
Hvul_g900_1	OG_10701	Hvul
Tadh_TriadT29408	OG_10707	Tadh
Hhon_g00811.t1	OG_10707	Hhon
HoiH23_PlH23_005877-RA	OG_10707	HoiH23
Mmus_ENSMUST00000038614	OG_10707	Mmus
Nvec_v1g179589	OG_10707	Nvec
Hvul_g26620_1	OG_10710	Hvul
Spis_XP_022780605_1	OG_10710	Spis
Mlei_ML0113.g7.i1	OG_10710	Mlei
Mlei_ML0590.g10.i1	OG_10710	Mlei
Mlei_ML0683.g18.i1	OG_10710	Mlei
Mlei_ML1621.g5.i1	OG_10710	Mlei
Mlei_ML1621.g6.i1	OG_10710	Mlei
Spolac_c100975_g1	OG_10710	Spolac
Mlei_ML0156.g13.i1	OG_10713	Mlei
Mmus_ENSMUST00000049527	OG_10715	Mmus
Mmus_ENSMUST00000026973	OG_10715	Mmus
Dmel_FBtr0302637	OG_10715	Dmel
Nvec_v1g83866	OG_10715	Nvec
Hvul_g17298_1	OG_10715	Hvul
Tadh_TriadT21996	OG_10726	Tadh
Hhon_g02772.t1	OG_10726	Hhon
Mmus_ENSMUST00000065118	OG_10726	Mmus
Mmus_ENSMUST00000021802	OG_10728	Mmus
Tadh_TriadT27568	OG_10731	Tadh
Hhon_g09586.t1	OG_10732	Hhon
Mmus_ENSMUST00000110690	OG_10742	Mmus
Hvul_g1603_1	OG_10742	Hvul
Mmus_ENSMUST00000034276	OG_10743	Mmus
Mmus_ENSMUST00000046168	OG_10754	Mmus
Mmus_ENSMUST00000016530	OG_10754	Mmus
Hvul_g30674_1	OG_10757	Hvul
Dmel_FBtr0337105	OG_10758	Dmel
Mlei_ML1541.g85.i1	OG_10758	Mlei
Dmel_FBtr0073078	OG_10759	Dmel
Mmus_ENSMUST00000020361	OG_10762	Mmus
Mlei_ML1055.g7.i1	OG_10779	Mlei
Mmus_ENSMUST00000135884	OG_10795	Mmus
Mlei_ML2931.g14.i1	OG_10798	Mlei
Dmel_FBtr0081336	OG_10800	Dmel
Mmus_ENSMUST00000095427	OG_10807	Mmus
Tadh_TriadT23354	OG_10820	Tadh
TrH2_TrispH2_005725-RA	OG_10820	TrH2
Hhon_g06280.t1	OG_10820	Hhon
HoiH23_PlH23_002460-RA	OG_10820	HoiH23
Dmel_FBtr0333331	OG_10820	Dmel
Hvul_g30167_1	OG_10821	Hvul
Tadh_TriadT31868	OG_10840	Tadh
TrH2_TrispH2_007923-RA	OG_10840	TrH2
Mmus_ENSMUST00000055990	OG_10840	Mmus
Dmel_FBtr0085832	OG_10840	Dmel
Mmus_ENSMUST00000167926	OG_10841	Mmus
HoiH23_PlH23_008187-RA	OG_10845	HoiH23
TrH2_TrispH2_006777-RA	OG_10852	TrH2
Dmel_FBtr0330041	OG_10852	Dmel
Mmus_ENSMUST00000101102	OG_10859	Mmus
HoiH23_PlH23_009330-RA	OG_10864	HoiH23
Tadh_TriadT24489	OG_10868	Tadh
TrH2_TrispH2_001621-RA	OG_10868	TrH2
Hhon_g01041.t1	OG_10868	Hhon
Mmus_ENSMUST00000034198	OG_10868	Mmus
Dmel_FBtr0088264	OG_10868	Dmel
Tadh_TriadT50796	OG_10869	Tadh
Tadh_TriadT50797	OG_10869	Tadh
TrH2_TrispH2_010560-RA	OG_10869	TrH2
TrH2_TrispH2_010561-RA	OG_10869	TrH2
Hhon_g09674.t1	OG_10869	Hhon
Hhon_g09675.t1	OG_10869	Hhon
HoiH23_PlH23_006071-RA	OG_10869	HoiH23
HoiH23_PlH23_006072-RA	OG_10869	HoiH23
Mmus_ENSMUST00000074694	OG_10869	Mmus
Hvul_g28652_1	OG_10869	Hvul
Hhon_g02430.t1	OG_10873	Hhon
Tadh_TriadT60293	OG_10882	Tadh
Hvul_g28146_1	OG_10887	Hvul
Tadh_TriadT61893	OG_10896	Tadh
TrH2_TrispH2_004951-RA	OG_10896	TrH2
Hhon_g06565.t1	OG_10896	Hhon
HoiH23_PlH23_001839-RA	OG_10896	HoiH23
Mmus_ENSMUST00000110116	OG_10896	Mmus
Mmus_ENSMUST00000035646	OG_10896	Mmus
Dmel_FBtr0078050	OG_10896	Dmel
Dmel_FBtr0070650	OG_10896	Dmel
Nvec_v1g174	OG_10896	Nvec
Hvul_g22_1	OG_10896	Hvul
Mlei_ML0492.g1.i1	OG_10896	Mlei
Tadh_TriadT36142	OG_10897	Tadh
TrH2_TrispH2_004552-RA	OG_10897	TrH2
Hhon_g06924.t1	OG_10897	Hhon
HoiH23_PlH23_005775-RA	OG_10897	HoiH23
Mmus_ENSMUST00000016703	OG_10897	Mmus
Dmel_FBtr0071345	OG_10897	Dmel
Hhon_g01448.t1	OG_10899	Hhon
Tadh_TriadT13887	OG_10902	Tadh
TrH2_TrispH2_007739-RA	OG_10902	TrH2
Dmel_FBtr0302091	OG_10902	Dmel
Mmus_ENSMUST00000001419	OG_10904	Mmus
Hhon_g10991.t1	OG_10908	Hhon
Hhon_g03084.t1	OG_10914	Hhon
Hhon_g03091.t1	OG_10914	Hhon
HoiH23_PlH23_006874-RA	OG_10914	HoiH23
Spis_XP_022798724_1	OG_10914	Spis
Dmel_FBtr0071446	OG_10916	Dmel
Mmus_ENSMUST00000202623	OG_10924	Mmus
Dmel_FBtr0343301	OG_10924	Dmel
Hvul_g20347_1	OG_10924	Hvul
Mlei_ML1612.g3.i1	OG_10930	Mlei
Hhon_g11234.t1	OG_10932	Hhon
Tadh_TriadT50786	OG_10933	Tadh
TrH2_TrispH2_003482-RA	OG_10933	TrH2
Mmus_ENSMUST00000064187	OG_10933	Mmus
Mmus_ENSMUST00000091458	OG_10933	Mmus
Mmus_ENSMUST00000034766	OG_10933	Mmus
Dmel_FBtr0078306	OG_10933	Dmel
Dmel_FBtr0452140	OG_10933	Dmel
Dmel_FBtr0081397	OG_10933	Dmel
Dmel_FBtr0075086	OG_10933	Dmel
Spis_XP_022787902_1	OG_10933	Spis
Spis_XP_022809335_1	OG_10933	Spis
Tadh_wf_g4578.t1	OG_10934	Tadh
Mlei_ML0117.g27.i1	OG_10934	Mlei
Tadh_TriadT64388	OG_10951	Tadh
Hvul_g29670_1	OG_10951	Hvul
TrH2_TrispH2_001810-RA	OG_10954	TrH2
Hhon_g03382.t1	OG_10963	Hhon
Dmel_FBtr0308790	OG_10973	Dmel
Mmus_ENSMUST00000072357	OG_10984	Mmus
Tadh_TriadT50029	OG_10985	Tadh
TrH2_TrispH2_001231-RA	OG_10985	TrH2
Hhon_g09587.t1	OG_10985	Hhon
Dmel_FBtr0345171	OG_10987	Dmel
Mlei_ML0224.g13.i1	OG_10987	Mlei
Mmus_ENSMUST00000020673	OG_10988	Mmus
Mmus_ENSMUST00000179233	OG_10988	Mmus
Hhon_g04432.t1	OG_10989	Hhon
HoiH23_PlH23_001866-RA	OG_10989	HoiH23
Mmus_ENSMUST00000026221	OG_10989	Mmus
Mmus_ENSMUST00000045469	OG_10991	Mmus
Dmel_FBtr0304922	OG_10991	Dmel
TrH2_TrispH2_001399-RA	OG_10997	TrH2
Mmus_ENSMUST00000039413	OG_10997	Mmus
Dmel_FBtr0070509	OG_10997	Dmel
Spis_XP_022797042_1	OG_10997	Spis
Tadh_TriadT58057	OG_11004	Tadh
Tadh_TriadT30950	OG_11007	Tadh
TrH2_TrispH2_002926-RA	OG_11007	TrH2
HoiH23_PlH23_003443-RA	OG_11007	HoiH23
Dmel_FBtr0072097	OG_11007	Dmel
Hvul_g25867_1	OG_11007	Hvul
Mmus_ENSMUST00000021091	OG_11009	Mmus
Hhon_g05918.t1	OG_11016	Hhon
Mmus_ENSMUST00000006027	OG_11016	Mmus
Mmus_ENSMUST00000069005	OG_11022	Mmus
Mmus_ENSMUST00000048409	OG_11027	Mmus
Dmel_FBtr0070948	OG_11028	Dmel
Hvul_g24335_1	OG_11028	Hvul
Dmel_FBtr0111121	OG_11032	Dmel
Mlei_ML0490.g4.i1	OG_11032	Mlei
Mmus_ENSMUST00000018875	OG_11035	Mmus
Hhon_g05979.t1	OG_11042	Hhon
Tadh_TriadT57273	OG_11045	Tadh
TrH2_TrispH2_006653-RA	OG_11045	TrH2
Hhon_g03625.t1	OG_11045	Hhon
HoiH23_PlH23_005143-RA	OG_11045	HoiH23
Dmel_FBtr0332936	OG_11045	Dmel
TrH2_TrispH2_004062-RA	OG_11047	TrH2
Mmus_ENSMUST00000020775	OG_11047	Mmus
Dmel_FBtr0474174	OG_11047	Dmel
Nvec_v1g236679	OG_11047	Nvec
Mlei_ML1998.g7.i1	OG_11047	Mlei
Mmus_ENSMUST00000115628	OG_11050	Mmus
Mmus_ENSMUST00000007216	OG_11052	Mmus
Mmus_ENSMUST00000209607	OG_11056	Mmus
Mmus_ENSMUST00000025805	OG_11056	Mmus
Hvul_g21794_1	OG_11065	Hvul
Dmel_FBtr0331863	OG_11067	Dmel
TrH2_TrispH2_002472-RA	OG_11068	TrH2
Hhon_g09488.t1	OG_11068	Hhon
HoiH23_PlH23_005004-RA	OG_11068	HoiH23
TrH2_TrispH2_006538-RA	OG_11069	TrH2
Tadh_TriadT58528	OG_11070	Tadh
TrH2_TrispH2_005443-RA	OG_11077	TrH2
TrH2_TrispH2_007536-RA	OG_11081	TrH2
Hhon_g07630.t1	OG_11081	Hhon
HoiH23_PlH23_002310-RA	OG_11081	HoiH23
TrH2_TrispH2_008259-RA	OG_11087	TrH2
Hhon_g09293.t1	OG_11087	Hhon
HoiH23_PlH23_007305-RA	OG_11087	HoiH23
Mmus_ENSMUST00000029128	OG_11087	Mmus
Tadh_TriadT57068	OG_11089	Tadh
TrH2_TrispH2_002405-RA	OG_11089	TrH2
Hhon_g07501.t1	OG_11089	Hhon
HoiH23_PlH23_010969-RA	OG_11089	HoiH23
Mmus_ENSMUST00000021698	OG_11089	Mmus
Nvec_v1g178640	OG_11089	Nvec
Tadh_TriadT20276	OG_11091	Tadh
TrH2_TrispH2_004027-RA	OG_11091	TrH2
Hhon_g03985.t1	OG_11091	Hhon
HoiH23_PlH23_004583-RA	OG_11091	HoiH23
Nvec_NVE25813	OG_11091	Nvec
Hvul_g32297_1	OG_11091	Hvul
Mlei_ML1541.g40.i1	OG_11092	Mlei
Mmus_ENSMUST00000143987	OG_11095	Mmus
Hhon_g01640.t1	OG_11112	Hhon
Tadh_TriadT52924	OG_11120	Tadh
TrH2_TrispH2_004231-RA	OG_11120	TrH2
Hhon_g03483.t1	OG_11120	Hhon
Dmel_FBtr0330165	OG_11125	Dmel
TrH2_TrispH2_008290-RA	OG_11135	TrH2
Mmus_ENSMUST00000025541	OG_11142	Mmus
Dmel_FBtr0333101	OG_11142	Dmel
Mlei_ML0091.g54.i1	OG_11142	Mlei
Dmel_FBtr0085673	OG_11146	Dmel
Nvec_v1g240405	OG_11150	Nvec
Tadh_TriadT50462	OG_11151	Tadh
Hhon_g03539.t1	OG_11151	Hhon
HoiH23_PlH23_001056-RA	OG_11151	HoiH23
Mmus_ENSMUST00000020964	OG_11151	Mmus
Mmus_ENSMUST00000142271	OG_11151	Mmus
Mmus_ENSMUST00000179869	OG_11159	Mmus
Mmus_ENSMUST00000050872	OG_11160	Mmus
Mmus_ENSMUST00000109764	OG_11160	Mmus
Dmel_FBtr0089141	OG_11160	Dmel
Hhon_g07308.t1	OG_11168	Hhon
Dmel_FBtr0299912	OG_11172	Dmel
Mmus_ENSMUST00000081104	OG_11177	Mmus
Dmel_FBtr0113451	OG_11181	Dmel
Nvec_v1g200667	OG_11183	Nvec
Hvul_g24866_1	OG_11183	Hvul
TrH2_TrispH2_007441-RA	OG_11193	TrH2
Tadh_TriadT56030	OG_11194	Tadh
TrH2_TrispH2_011719-RA	OG_11194	TrH2
Tadh_TriadT63920	OG_11195	Tadh
TrH2_TrispH2_011720-RA	OG_11195	TrH2
HoiH23_PlH23_011331-RA	OG_11195	HoiH23
HoiH23_PlH23_004518-RA	OG_11196	HoiH23
Tadh_TriadT60631	OG_11197	Tadh
TrH2_TrispH2_010807-RA	OG_11197	TrH2
TrH2_TrispH2_012006-RA	OG_11197	TrH2
TrH2_TrispH2_010806-RA	OG_11198	TrH2
Hhon_g02883.t1	OG_11199	Hhon
HoiH23_PlH23_008290-RA	OG_11199	HoiH23
Mlei_ML0250.g5.i1	OG_11199	Mlei
Tadh_TriadT24967	OG_11200	Tadh
TrH2_TrispH2_001889-RA	OG_11200	TrH2
Hhon_g08068.t1	OG_11200	Hhon
HoiH23_PlH23_004653-RA	OG_11200	HoiH23
HoiH23_PlH23_006373-RA	OG_11202	HoiH23
Mmus_ENSMUST00000179343	OG_11204	Mmus
Mmus_ENSMUST00000051301	OG_11204	Mmus
Nvec_v1g52380	OG_11204	Nvec
Dmel_FBtr0084527	OG_11205	Dmel
Hhon_g06043.t1	OG_11209	Hhon
Tadh_TriadT7073	OG_11217	Tadh
HoiH23_PlH23_001055-RA	OG_11217	HoiH23
Mmus_ENSMUST00000044895	OG_11221	Mmus
Mmus_ENSMUST00000163837	OG_11223	Mmus
Spis_XP_022783177_1	OG_11224	Spis
Tadh_TriadT29433	OG_11226	Tadh
TrH2_TrispH2_002025-RA	OG_11226	TrH2
Hhon_g00743.t1	OG_11226	Hhon
HoiH23_PlH23_010243-RA	OG_11226	HoiH23
Dmel_FBtr0301670	OG_11241	Dmel
Mmus_ENSMUST00000111760	OG_11254	Mmus
Hvul_g24621_1	OG_11255	Hvul
Tadh_TriadT33595	OG_11259	Tadh
Hhon_g11188.t1	OG_11259	Hhon
HoiH23_PlH23_007974-RA	OG_11259	HoiH23
Spis_XP_022800085_1	OG_11259	Spis
Mmus_ENSMUST00000160379	OG_11273	Mmus
Mmus_ENSMUST00000053413	OG_11273	Mmus
Hvul_g30343_1	OG_11273	Hvul
Mmus_ENSMUST00000059802	OG_11282	Mmus
Mmus_ENSMUST00000031565	OG_11297	Mmus
Hvul_g12459_1	OG_11297	Hvul
Dmel_FBtr0081369	OG_11298	Dmel
Mlei_ML0309.g4.i1	OG_11299	Mlei
Mmus_ENSMUST00000027343	OG_11302	Mmus
Mmus_ENSMUST00000027863	OG_11304	Mmus
Mmus_ENSMUST00000047889	OG_11304	Mmus
Dmel_FBtr0333355	OG_11304	Dmel
Dmel_FBtr0301790	OG_11306	Dmel
Hvul_g13971_1	OG_11310	Hvul
Nvec_v1g82617	OG_11312	Nvec
Tadh_TriadT55555	OG_11329	Tadh
TrH2_TrispH2_003813-RA	OG_11329	TrH2
Hhon_g02469.t1	OG_11329	Hhon
HoiH23_PlH23_001696-RA	OG_11329	HoiH23
HoiH23_PlH23_008148-RA	OG_11355	HoiH23
Spolac_c95636_g1	OG_11405	Spolac
TrH2_TrispH2_000651-RA	OG_11428	TrH2
Nvec_v1g89298	OG_11428	Nvec
Spis_XP_022804586_1	OG_11428	Spis
Tadh_TriadT58230	OG_11429	Tadh
TrH2_TrispH2_004468-RA	OG_11429	TrH2
Hhon_g09733.t1	OG_11429	Hhon
HoiH23_PlH23_010164-RA	OG_11429	HoiH23
Tadh_TriadT58093	OG_11431	Tadh
TrH2_TrispH2_000564-RA	OG_11431	TrH2
HoiH23_PlH23_002848-RA	OG_11431	HoiH23
Tadh_TriadT50363	OG_11433	Tadh
Tadh_TriadT58251	OG_11433	Tadh
TrH2_TrispH2_004489-RA	OG_11433	TrH2
HoiH23_PlH23_010452-RA	OG_11433	HoiH23
Mmus_ENSMUST00000027467	OG_11433	Mmus
Mmus_ENSMUST00000029423	OG_11433	Mmus
Mmus_ENSMUST00000014457	OG_11435	Mmus
TrH2_TrispH2_002760-RA	OG_11438	TrH2
Hhon_g00426.t1	OG_11438	Hhon
HoiH23_PlH23_001802-RA	OG_11438	HoiH23
Tadh_TriadT28247	OG_11445	Tadh
TrH2_TrispH2_006593-RA	OG_11445	TrH2
Hhon_g00855.t1	OG_11445	Hhon
HoiH23_PlH23_007620-RA	OG_11445	HoiH23
Mmus_ENSMUST00000016125	OG_11445	Mmus
Hhon_g00980.t1	OG_11448	Hhon
Mmus_ENSMUST00000150602	OG_11448	Mmus
Hhon_g00991.t1	OG_11449	Hhon
HoiH23_PlH23_003096-RA	OG_11449	HoiH23
Hhon_g01191.t1	OG_11451	Hhon
HoiH23_PlH23_000484-RA	OG_11451	HoiH23
Hhon_g01261.t1	OG_11453	Hhon
HoiH23_PlH23_011119-RA	OG_11453	HoiH23
TrH2_TrispH2_005985-RA	OG_11456	TrH2
Hhon_g01460.t1	OG_11456	Hhon
HoiH23_PlH23_001984-RA	OG_11456	HoiH23
Mmus_ENSMUST00000038169	OG_11458	Mmus
Spolac_c98233_g1	OG_11465	Spolac
Tadh_TriadT59397	OG_11472	Tadh
Hhon_g02084.t1	OG_11472	Hhon
HoiH23_PlH23_008106-RA	OG_11472	HoiH23
Tadh_TriadT21915	OG_11478	Tadh
TrH2_TrispH2_003948-RA	OG_11478	TrH2
Hhon_g02414.t1	OG_11478	Hhon
HoiH23_PlH23_002217-RA	OG_11478	HoiH23
TrH2_TrispH2_006883-RA	OG_11481	TrH2
Hhon_g02730.t1	OG_11481	Hhon
HoiH23_PlH23_007984-RA	OG_11481	HoiH23
Dmel_FBtr0299757	OG_11486	Dmel
Hvul_g11266_1	OG_11486	Hvul
Mmus_ENSMUST00000063661	OG_11500	Mmus
Mmus_ENSMUST00000105856	OG_11502	Mmus
