gene	orthogroup	species
Spis_XP_022787696_1	OG_4611	Spis
Spolac_c83191_g1	OG_4611	Spolac
Tadh_TriadT63461	OG_4615	Tadh
TrH2_TrispH2_010907-RA	OG_4615	TrH2
Hhon_g01698.t1	OG_4615	Hhon
HoiH23_PlH23_002333-RA	OG_4615	HoiH23
Mmus_ENSMUST00000039447	OG_4615	Mmus
Mmus_ENSMUST00000091282	OG_4615	Mmus
Mmus_ENSMUST00000046157	OG_4615	Mmus
Mmus_ENSMUST00000089017	OG_4615	Mmus
Mmus_ENSMUST00000099981	OG_4615	Mmus
Dmel_FBtr0332674	OG_4615	Dmel
Dmel_FBtr0300003	OG_4615	Dmel
Nvec_v1g243939	OG_4615	Nvec
Nvec_v1g96771	OG_4615	Nvec
Hvul_g21567_1	OG_4615	Hvul
Spis_XP_022798251_1	OG_4615	Spis
Mlei_ML0866.g12.i1	OG_4615	Mlei
Spolac_c94449_g1	OG_4615	Spolac
Spolac_c88500_g3	OG_4615	Spolac
Spolac_c96246_g1	OG_4615	Spolac
Spolac_c88500_g3	OG_4615	Spolac
Spolac_c88500_g3	OG_4615	Spolac
Spolac_c88500_g2	OG_4615	Spolac
Tadh_TriadT18815	OG_4617	Tadh
Tadh_TriadT18273	OG_4617	Tadh
TrH2_TrispH2_008140-RA	OG_4617	TrH2
Hhon_g00518.t1	OG_4617	Hhon
HoiH23_PlH23_008779-RA	OG_4617	HoiH23
Mmus_ENSMUST00000000201	OG_4617	Mmus
Dmel_FBtr0344822	OG_4617	Dmel
Nvec_v1g30320	OG_4617	Nvec
Nvec_v1g93026	OG_4617	Nvec
Hvul_g5207_1	OG_4617	Hvul
Spis_XP_022782123_1	OG_4617	Spis
Tadh_TriadT52053	OG_4620	Tadh
TrH2_TrispH2_005171-RA	OG_4620	TrH2
Hhon_g06205.t1	OG_4620	Hhon
HoiH23_PlH23_001207-RA	OG_4620	HoiH23
Mmus_ENSMUST00000075845	OG_4620	Mmus
Mmus_ENSMUST00000110725	OG_4620	Mmus
Dmel_FBtr0333661	OG_4620	Dmel
Nvec_v1g240750	OG_4620	Nvec
Hvul_g4671_1	OG_4620	Hvul
Spis_XP_022803159_1	OG_4620	Spis
Mlei_ML2057.g4.i1	OG_4620	Mlei
Mlei_ML0138.g4.i1	OG_4620	Mlei
Mlei_ML2057.g6.i1	OG_4620	Mlei
Spolac_c103750_g2	OG_4620	Spolac
Spolac_c103750_g2	OG_4620	Spolac
Spolac_c104302_g3	OG_4620	Spolac
Spolac_c104302_g3	OG_4620	Spolac
Spolac_c104302_g2	OG_4620	Spolac
Spolac_c100670_g1	OG_4620	Spolac
Spolac_c55891_g1	OG_4620	Spolac
Spolac_c90980_g1	OG_4620	Spolac
Tadh_TriadT60595	OG_4623	Tadh
TrH2_TrispH2_009500-RA	OG_4623	TrH2
Hhon_g07014.t1	OG_4623	Hhon
HoiH23_PlH23_009587-RA	OG_4623	HoiH23
Mmus_ENSMUST00000169464	OG_4623	Mmus
Mmus_ENSMUST00000046659	OG_4623	Mmus
Mmus_ENSMUST00000152652	OG_4623	Mmus
Mmus_ENSMUST00000155016	OG_4623	Mmus
Dmel_FBtr0086039	OG_4623	Dmel
Nvec_v1g241923	OG_4623	Nvec
Hvul_g1682_1	OG_4623	Hvul
Spis_XP_022782535_1	OG_4623	Spis
Mlei_ML0332.g6.i1	OG_4623	Mlei
Mlei_ML1430.g15.i1	OG_4623	Mlei
Tadh_TriadT53350	OG_4624	Tadh
Tadh_TriadT57029	OG_4624	Tadh
TrH2_TrispH2_004118-RA	OG_4624	TrH2
TrH2_TrispH2_002370-RA	OG_4624	TrH2
Hhon_g01668.t1	OG_4624	Hhon
Hhon_g07466.t1	OG_4624	Hhon
HoiH23_PlH23_005329-RA	OG_4624	HoiH23
HoiH23_PlH23_002949-RA	OG_4624	HoiH23
Mmus_ENSMUST00000215093	OG_4624	Mmus
Mmus_ENSMUST00000238790	OG_4624	Mmus
Mmus_ENSMUST00000028648	OG_4624	Mmus
Dmel_FBtr0339551	OG_4624	Dmel
Nvec_NVE2603	OG_4624	Nvec
Nvec_v1g208091	OG_4624	Nvec
Nvec_v1g85537	OG_4624	Nvec
Nvec_v1g166469	OG_4624	Nvec
Nvec_v1g179227	OG_4624	Nvec
Hvul_g26372_1	OG_4624	Hvul
Hvul_g27552_1	OG_4624	Hvul
Hvul_g29045_1	OG_4624	Hvul
Hvul_g4091_1	OG_4624	Hvul
Hvul_g2361_1	OG_4624	Hvul
Hvul_g22209_1	OG_4624	Hvul
Spis_XP_022789837_1	OG_4624	Spis
Spis_XP_022792869_1	OG_4624	Spis
Spis_XP_022807367_1	OG_4624	Spis
Spis_XP_022789852_1	OG_4624	Spis
Spis_XP_022798007_1	OG_4624	Spis
Spis_XP_022790995_1	OG_4624	Spis
Tadh_hyp_clust4169a.t1	OG_4625	Tadh
TrH2_TrispH2_003109-RA	OG_4625	TrH2
TrH2_TrispH2_003110-RA	OG_4625	TrH2
Hhon_g01305.t1	OG_4625	Hhon
Mmus_ENSMUST00000163134	OG_4625	Mmus
Mmus_ENSMUST00000137166	OG_4625	Mmus
Mmus_ENSMUST00000161402	OG_4625	Mmus
Dmel_FBtr0334610	OG_4625	Dmel
Nvec_v1g199085	OG_4625	Nvec
Nvec_v1g9681	OG_4625	Nvec
Nvec_v1g208492	OG_4625	Nvec
Nvec_v1g223687	OG_4625	Nvec
Nvec_v1g199084	OG_4625	Nvec
Nvec_v1g199083	OG_4625	Nvec
Nvec_v1g213239	OG_4625	Nvec
Nvec_v1g208524	OG_4625	Nvec
Nvec_v1g208491	OG_4625	Nvec
Hvul_g6575_1	OG_4625	Hvul
Hvul_g1872_1	OG_4625	Hvul
Hvul_g2575_1	OG_4625	Hvul
Hvul_g20339_1	OG_4625	Hvul
Hvul_g31592_1	OG_4625	Hvul
Spis_XP_022802064_1	OG_4625	Spis
Spis_XP_022798890_1	OG_4625	Spis
Spis_XP_022798888_1	OG_4625	Spis
Spis_XP_022778191_1	OG_4625	Spis
Spis_XP_022798887_1	OG_4625	Spis
Spis_XP_022798846_1	OG_4625	Spis
Spis_XP_022783780_1	OG_4625	Spis
Spolac_c99137_g6	OG_4625	Spolac
Spolac_c99137_g5	OG_4625	Spolac
Mmus_ENSMUST00000038676	OG_4626	Mmus
Mmus_ENSMUST00000048967	OG_4626	Mmus
Mmus_ENSMUST00000026210	OG_4626	Mmus
Mmus_ENSMUST00000021201	OG_4626	Mmus
Mmus_ENSMUST00000033149	OG_4626	Mmus
Mmus_ENSMUST00000028897	OG_4626	Mmus
Dmel_FBtr0070087	OG_4626	Dmel
Nvec_v1g34292	OG_4626	Nvec
Nvec_v1g50259	OG_4626	Nvec
Nvec_v1g836	OG_4626	Nvec
Nvec_v1g103135	OG_4626	Nvec
Nvec_v1g104536	OG_4626	Nvec
Nvec_v1g33556	OG_4626	Nvec
Hvul_g5617_1	OG_4626	Hvul
Hvul_g5618_1	OG_4626	Hvul
Hvul_g23514_1	OG_4626	Hvul
Hvul_g23467_1	OG_4626	Hvul
Hvul_g23515_1	OG_4626	Hvul
Hvul_g15332_1	OG_4626	Hvul
Spis_XP_022796946_1	OG_4626	Spis
Spis_XP_022783942_1	OG_4626	Spis
Spis_XP_022787912_1	OG_4626	Spis
Spis_XP_022796937_1	OG_4626	Spis
Spis_XP_022798405_1	OG_4626	Spis
Mlei_ML0220.g3.i1	OG_4626	Mlei
Spolac_c99336_g3	OG_4626	Spolac
Mmus_ENSMUST00000126664	OG_4630	Mmus
Mmus_ENSMUST00000168747	OG_4630	Mmus
Mmus_ENSMUST00000077659	OG_4630	Mmus
Dmel_FBtr0089853	OG_4630	Dmel
Nvec_v1g106065	OG_4630	Nvec
Hvul_g16071_1	OG_4630	Hvul
Spis_XP_022806453_1	OG_4630	Spis
Mlei_ML2383.g8.i1	OG_4630	Mlei
Spolac_c96977_g1	OG_4630	Spolac
Spolac_c96977_g1	OG_4630	Spolac
Mmus_ENSMUST00000109309	OG_4631	Mmus
Mmus_ENSMUST00000107938	OG_4631	Mmus
Mmus_ENSMUST00000105902	OG_4631	Mmus
Dmel_FBtr0087601	OG_4631	Dmel
Nvec_v1g20907	OG_4631	Nvec
Hvul_g433_1	OG_4631	Hvul
Spis_XP_022779823_1	OG_4631	Spis
Spolac_c110776_g1	OG_4631	Spolac
Spolac_c96898_g1	OG_4631	Spolac
Tadh_TriadT55805	OG_4638	Tadh
TrH2_TrispH2_005357-RA	OG_4638	TrH2
Hhon_g00954.t1	OG_4638	Hhon
HoiH23_PlH23_001657-RA	OG_4638	HoiH23
Mmus_ENSMUST00000003754	OG_4638	Mmus
Mmus_ENSMUST00000029876	OG_4638	Mmus
Mmus_ENSMUST00000021770	OG_4638	Mmus
Dmel_FBtr0087056	OG_4638	Dmel
Nvec_v1g236565	OG_4638	Nvec
Nvec_v1g201060	OG_4638	Nvec
Nvec_v1g240187	OG_4638	Nvec
Nvec_v1g240186	OG_4638	Nvec
Nvec_NVE10894	OG_4638	Nvec
Hvul_g21790_1	OG_4638	Hvul
Hvul_g1379_1	OG_4638	Hvul
Hvul_g19253_1	OG_4638	Hvul
Spis_XP_022791769_1	OG_4638	Spis
Spis_XP_022786681_1	OG_4638	Spis
Spis_XP_022786728_1	OG_4638	Spis
Spis_XP_022786729_1	OG_4638	Spis
Spis_XP_022791707_1	OG_4638	Spis
Mlei_ML1164.g7.i1	OG_4638	Mlei
Mlei_ML0733.g6.i1	OG_4638	Mlei
Mlei_ML0820.g6.i1	OG_4638	Mlei
Mlei_ML0265.g7.i1	OG_4638	Mlei
Mlei_ML0772.g4.i1	OG_4638	Mlei
Mlei_ML1411.g16.i1	OG_4638	Mlei
Mlei_ML2506.g4.i1	OG_4638	Mlei
Mlei_ML0032.g66.i1	OG_4638	Mlei
Tadh_TriadT55680	OG_4640	Tadh
Tadh_TriadT55679	OG_4640	Tadh
TrH2_TrispH2_001565-RA	OG_4640	TrH2
Hhon_g02599.t1	OG_4640	Hhon
HoiH23_PlH23_003332-RA	OG_4640	HoiH23
Mmus_ENSMUST00000168185	OG_4640	Mmus
Nvec_v1g212101	OG_4640	Nvec
Nvec_v1g212103	OG_4640	Nvec
Hvul_g2082_1	OG_4640	Hvul
Hvul_g29030_1	OG_4640	Hvul
Hvul_g2083_1	OG_4640	Hvul
Spis_XP_022806153_1	OG_4640	Spis
Spolac_c89918_g2	OG_4640	Spolac
Spolac_c89918_g1	OG_4640	Spolac
Tadh_TriadT64223	OG_4647	Tadh
TrH2_TrispH2_000457-RA	OG_4647	TrH2
Hhon_g09649.t1	OG_4647	Hhon
HoiH23_PlH23_005206-RA	OG_4647	HoiH23
Mmus_ENSMUST00000060389	OG_4647	Mmus
Nvec_v1g125602	OG_4647	Nvec
Spis_XP_022790044_1	OG_4647	Spis
Nvec_v1g217856	OG_4657	Nvec
Hvul_g690_1	OG_4657	Hvul
Hvul_g31591_1	OG_4657	Hvul
Hvul_g22583_1	OG_4657	Hvul
Hvul_g460_1	OG_4657	Hvul
Hvul_g17750_1	OG_4657	Hvul
Spis_Spis14306_1	OG_4657	Spis
Spis_XP_022788174_1	OG_4657	Spis
Spis_XP_022796419_1	OG_4657	Spis
Spis_Spis13098_1	OG_4657	Spis
Spis_Spis23602_1	OG_4657	Spis
Spis_XP_022777877_1	OG_4657	Spis
Spis_Spis24449_1	OG_4657	Spis
Spis_XP_022792659_1	OG_4657	Spis
Spis_Spis20060_1	OG_4657	Spis
Mlei_ML1912.g5.i1	OG_4657	Mlei
Tadh_TriadT53021	OG_4660	Tadh
TrH2_TrispH2_003440-RA	OG_4660	TrH2
Hhon_g03826.t1	OG_4660	Hhon
HoiH23_PlH23_000135-RA	OG_4660	HoiH23
Mmus_ENSMUST00000021170	OG_4660	Mmus
Nvec_v1g202338	OG_4660	Nvec
Hvul_g22129_1	OG_4660	Hvul
Spis_XP_022788429_1	OG_4660	Spis
Tadh_TriadT61194	OG_4663	Tadh
Tadh_TriadT32107	OG_4663	Tadh
TrH2_TrispH2_010714-RA	OG_4663	TrH2
TrH2_TrispH2_008341-RA	OG_4663	TrH2
Hhon_g05535.t1	OG_4663	Hhon
Hhon_g05539.t1	OG_4663	Hhon
Hhon_g06609.t1	OG_4663	Hhon
HoiH23_PlH23_008806-RA	OG_4663	HoiH23
HoiH23_PlH23_006475-RA	OG_4663	HoiH23
HoiH23_PlH23_008807-RA	OG_4663	HoiH23
Mmus_ENSMUST00000114513	OG_4663	Mmus
Mmus_ENSMUST00000044776	OG_4663	Mmus
Dmel_FBtr0302978	OG_4663	Dmel
Spis_XP_022807208_1	OG_4663	Spis
Mlei_ML0784.g6.i1	OG_4663	Mlei
Mlei_ML0852.g5.i1	OG_4663	Mlei
Mlei_ML0784.g4.i1	OG_4663	Mlei
Mlei_ML2252.g17.i1	OG_4663	Mlei
Mlei_ML0784.g5.i1	OG_4663	Mlei
Mlei_ML0901.g18.i1	OG_4663	Mlei
Spolac_c96144_g2	OG_4663	Spolac
Tadh_TriadT38534	OG_4665	Tadh
TrH2_TrispH2_008621-RA	OG_4665	TrH2
Hhon_g11079.t1	OG_4665	Hhon
HoiH23_PlH23_006614-RA	OG_4665	HoiH23
Mmus_ENSMUST00000038447	OG_4665	Mmus
Nvec_v1g192627	OG_4665	Nvec
Hvul_g19504_1	OG_4665	Hvul
Hvul_g19507_1	OG_4665	Hvul
Spis_XP_022794999_1	OG_4665	Spis
Mlei_ML4358.g28.i1	OG_4665	Mlei
Spolac_c99006_g1	OG_4665	Spolac
Tadh_TriadT31577	OG_4666	Tadh
TrH2_TrispH2_008866-RA	OG_4666	TrH2
Hhon_g10523.t1	OG_4666	Hhon
HoiH23_PlH23_008482-RA	OG_4666	HoiH23
Mmus_ENSMUST00000102927	OG_4666	Mmus
Dmel_FBtr0072464	OG_4666	Dmel
Nvec_v1g148883	OG_4666	Nvec
Nvec_v1g84740	OG_4666	Nvec
Hvul_g21196_1	OG_4666	Hvul
Hvul_g13450_1	OG_4666	Hvul
Spis_XP_022784997_1	OG_4666	Spis
Mlei_ML0077.g2.i1	OG_4666	Mlei
Spolac_c100448_g1	OG_4666	Spolac
Mmus_ENSMUST00000055946	OG_4667	Mmus
Mmus_ENSMUST00000093942	OG_4667	Mmus
Dmel_FBtr0304909	OG_4667	Dmel
Dmel_FBtr0331996	OG_4667	Dmel
Dmel_FBtr0331989	OG_4667	Dmel
Nvec_NVE7316	OG_4667	Nvec
Nvec_v1g65442	OG_4667	Nvec
Nvec_NVE7315	OG_4667	Nvec
Nvec_v1g89773	OG_4667	Nvec
Spis_XP_022791772_1	OG_4667	Spis
Spis_XP_022791768_1	OG_4667	Spis
Spis_XP_022789881_1	OG_4667	Spis
Spis_XP_022804472_1	OG_4667	Spis
Tadh_TriadT56300	OG_4668	Tadh
TrH2_TrispH2_001073-RA	OG_4668	TrH2
Hhon_g09114.t1	OG_4668	Hhon
HoiH23_PlH23_008011-RA	OG_4668	HoiH23
Mmus_ENSMUST00000020182	OG_4668	Mmus
Dmel_FBtr0076568	OG_4668	Dmel
Nvec_v1g209831	OG_4668	Nvec
Spis_XP_022803236_1	OG_4668	Spis
Spis_XP_022803240_1	OG_4668	Spis
Spolac_c99930_g1	OG_4668	Spolac
Spolac_c99930_g1	OG_4668	Spolac
Tadh_TriadT53760	OG_4670	Tadh
TrH2_TrispH2_006240-RA	OG_4670	TrH2
Hhon_g04793.t1	OG_4670	Hhon
HoiH23_PlH23_001587-RA	OG_4670	HoiH23
Mmus_ENSMUST00000114959	OG_4670	Mmus
Mmus_ENSMUST00000025236	OG_4670	Mmus
Mmus_ENSMUST00000221380	OG_4670	Mmus
Mmus_ENSMUST00000075418	OG_4670	Mmus
Mmus_ENSMUST00000033979	OG_4670	Mmus
Mmus_ENSMUST00000018311	OG_4670	Mmus
Dmel_FBtr0089868	OG_4670	Dmel
Nvec_v1g241470	OG_4670	Nvec
Hvul_g5864_1	OG_4670	Hvul
Hvul_g5863_1	OG_4670	Hvul
Spis_XP_022799032_1	OG_4670	Spis
Mlei_ML2189.g16.i1	OG_4670	Mlei
Spolac_c103569_g1	OG_4670	Spolac
Spolac_c103569_g1	OG_4670	Spolac
Spolac_c95795_g1	OG_4670	Spolac
Spolac_c95795_g1	OG_4670	Spolac
Mmus_ENSMUST00000090391	OG_4680	Mmus
Dmel_FBtr0089185	OG_4680	Dmel
Dmel_FBtr0100396	OG_4680	Dmel
Nvec_v1g243681	OG_4680	Nvec
Hvul_g31399_1	OG_4680	Hvul
Hvul_g2461_1	OG_4680	Hvul
Spis_XP_022797157_1	OG_4680	Spis
Spis_XP_022801214_1	OG_4680	Spis
Tadh_TriadT52866	OG_4681	Tadh
TrH2_TrispH2_004184-RA	OG_4681	TrH2
Hhon_g10853.t1	OG_4681	Hhon
HoiH23_PlH23_009249-RA	OG_4681	HoiH23
Mmus_ENSMUST00000191107	OG_4681	Mmus
Mmus_ENSMUST00000020920	OG_4681	Mmus
Mmus_ENSMUST00000025020	OG_4681	Mmus
Mmus_ENSMUST00000195324	OG_4681	Mmus
Dmel_FBtr0310343	OG_4681	Dmel
Dmel_FBtr0074350	OG_4681	Dmel
Nvec_v1g230662	OG_4681	Nvec
Hvul_g26212_1	OG_4681	Hvul
Spis_XP_022787547_1	OG_4681	Spis
Spolac_c103623_g1	OG_4681	Spolac
Spolac_c103623_g1	OG_4681	Spolac
Spolac_c103623_g1	OG_4681	Spolac
Spolac_c103623_g1	OG_4681	Spolac
Spolac_c103623_g1	OG_4681	Spolac
Spolac_c103623_g1	OG_4681	Spolac
Spolac_c103623_g1	OG_4681	Spolac
Mmus_ENSMUST00000043578	OG_4684	Mmus
Mmus_ENSMUST00000081125	OG_4684	Mmus
Mmus_ENSMUST00000049784	OG_4684	Mmus
Dmel_FBtr0310495	OG_4684	Dmel
Nvec_v1g242817	OG_4684	Nvec
Spis_XP_022799853_1	OG_4684	Spis
Spolac_c40377_g1	OG_4684	Spolac
Spolac_c89549_g2	OG_4684	Spolac
Tadh_TriadT64027	OG_4686	Tadh
TrH2_TrispH2_007430-RA	OG_4686	TrH2
HoiH23_PlH23_006777-RA	OG_4686	HoiH23
Mmus_ENSMUST00000042844	OG_4686	Mmus
Mmus_ENSMUST00000065539	OG_4686	Mmus
Dmel_FBtr0084131	OG_4686	Dmel
Nvec_NVE16860	OG_4686	Nvec
Nvec_v1g203259	OG_4686	Nvec
Hvul_g14224_1	OG_4686	Hvul
Hvul_g31868_1	OG_4686	Hvul
Hvul_g33401_1	OG_4686	Hvul
Hvul_g33399_1	OG_4686	Hvul
Hvul_g33404_1	OG_4686	Hvul
Hvul_g29797_1	OG_4686	Hvul
Hvul_g9208_1	OG_4686	Hvul
Mmus_ENSMUST00000164766	OG_4691	Mmus
Mmus_ENSMUST00000029868	OG_4691	Mmus
Mmus_ENSMUST00000034351	OG_4691	Mmus
Mmus_ENSMUST00000000369	OG_4691	Mmus
Dmel_FBtr0342882	OG_4691	Dmel
Dmel_FBtr0301099	OG_4691	Dmel
Dmel_FBtr0334283	OG_4691	Dmel
Dmel_FBtr0340386	OG_4691	Dmel
Tadh_TriadT58165	OG_4693	Tadh
Tadh_TriadT58161	OG_4693	Tadh
TrH2_TrispH2_000633-RA	OG_4693	TrH2
TrH2_TrispH2_000629-RA	OG_4693	TrH2
Hhon_g00065.t1	OG_4693	Hhon
Hhon_g00060.t1	OG_4693	Hhon
HoiH23_PlH23_005231-RA	OG_4693	HoiH23
HoiH23_PlH23_005235-RA	OG_4693	HoiH23
Mmus_ENSMUST00000123325	OG_4693	Mmus
Mmus_ENSMUST00000061594	OG_4693	Mmus
Mmus_ENSMUST00000104937	OG_4693	Mmus
Mmus_ENSMUST00000104999	OG_4693	Mmus
Mmus_ENSMUST00000026121	OG_4693	Mmus
Nvec_v1g206950	OG_4693	Nvec
Nvec_v1g38212	OG_4693	Nvec
Nvec_v1g247440	OG_4693	Nvec
Nvec_NVE6135	OG_4693	Nvec
Nvec_v1g210602	OG_4693	Nvec
Nvec_v1g216358	OG_4693	Nvec
Nvec_v1g202102	OG_4693	Nvec
Nvec_v1g193584	OG_4693	Nvec
Nvec_v1g5059	OG_4693	Nvec
Nvec_v1g144286	OG_4693	Nvec
Spis_XP_022794268_1	OG_4693	Spis
Spis_XP_022786590_1	OG_4693	Spis
Spis_XP_022798797_1	OG_4693	Spis
Spis_XP_022781887_1	OG_4693	Spis
Spis_XP_022798664_1	OG_4693	Spis
Spis_XP_022807319_1	OG_4693	Spis
Spis_XP_022810651_1	OG_4693	Spis
Spis_XP_022794595_1	OG_4693	Spis
Spis_XP_022794565_1	OG_4693	Spis
Spis_XP_022797779_1	OG_4693	Spis
Spis_XP_022800304_1	OG_4693	Spis
Spis_XP_022779807_1	OG_4693	Spis
Spis_XP_022794563_1	OG_4693	Spis
Mlei_ML0036.g8.i1	OG_4693	Mlei
Mlei_ML2193.g13.i1	OG_4693	Mlei
Spolac_c96706_g1	OG_4693	Spolac
Spolac_c102868_g4	OG_4693	Spolac
Tadh_TriadT57456	OG_4695	Tadh
Tadh_TriadT5393	OG_4695	Tadh
Tadh_hyp_clust4409.t1	OG_4695	Tadh
TrH2_TrispH2_007305-RA	OG_4695	TrH2
Hhon_g01909.t1	OG_4695	Hhon
HoiH23_PlH23_001473-RA	OG_4695	HoiH23
Mmus_ENSMUST00000042732	OG_4695	Mmus
Mmus_ENSMUST00000061837	OG_4695	Mmus
Mmus_ENSMUST00000047760	OG_4695	Mmus
Mmus_ENSMUST00000086843	OG_4695	Mmus
Mmus_ENSMUST00000038562	OG_4695	Mmus
Mmus_ENSMUST00000055433	OG_4695	Mmus
Mmus_ENSMUST00000033549	OG_4695	Mmus
Dmel_FBtr0445388	OG_4695	Dmel
Dmel_FBtr0309846	OG_4695	Dmel
Dmel_FBtr0087762	OG_4695	Dmel
Nvec_v1g8495	OG_4695	Nvec
Nvec_v1g208895	OG_4695	Nvec
Nvec_v1g166263	OG_4695	Nvec
Nvec_v1g208892	OG_4695	Nvec
Nvec_NVE7282	OG_4695	Nvec
Hvul_g530_1	OG_4695	Hvul
Spis_XP_022793517_1	OG_4695	Spis
Spis_XP_022801255_1	OG_4695	Spis
Spis_XP_022801256_1	OG_4695	Spis
Spis_XP_022801253_1	OG_4695	Spis
Spis_XP_022803110_1	OG_4695	Spis
Spis_XP_022801251_1	OG_4695	Spis
Spis_XP_022780135_1	OG_4695	Spis
Mlei_ML0069.g39.i1	OG_4695	Mlei
Spolac_c88973_g1	OG_4695	Spolac
Spolac_c99881_g2	OG_4695	Spolac
Spolac_c88716_g3	OG_4695	Spolac
Spolac_c99881_g1	OG_4695	Spolac
Spolac_c99881_g1	OG_4695	Spolac
Spolac_c84798_g1	OG_4695	Spolac
Spolac_c99108_g1	OG_4695	Spolac
Mmus_ENSMUST00000027677	OG_4698	Mmus
Mmus_ENSMUST00000220409	OG_4698	Mmus
Mmus_ENSMUST00000032658	OG_4698	Mmus
Mmus_ENSMUST00000199089	OG_4698	Mmus
Mmus_ENSMUST00000165993	OG_4698	Mmus
Mmus_ENSMUST00000084882	OG_4698	Mmus
Dmel_FBtr0299697	OG_4698	Dmel
Dmel_FBtr0081616	OG_4698	Dmel
Dmel_FBtr0091472	OG_4698	Dmel
Nvec_v1g68197	OG_4698	Nvec
Nvec_v1g78916	OG_4698	Nvec
Nvec_v1g52979	OG_4698	Nvec
Nvec_v1g123146	OG_4698	Nvec
Nvec_v1g132315	OG_4698	Nvec
Nvec_v1g247501	OG_4698	Nvec
Nvec_NVE1757	OG_4698	Nvec
Nvec_v1g214299	OG_4698	Nvec
Hvul_g33220_1	OG_4698	Hvul
Hvul_g19496_1	OG_4698	Hvul
Hvul_g29418_1	OG_4698	Hvul
Hvul_g31386_1	OG_4698	Hvul
Hvul_g2943_1	OG_4698	Hvul
Hvul_g159_1	OG_4698	Hvul
Hvul_g2194_1	OG_4698	Hvul
Spis_XP_022781963_1	OG_4698	Spis
Spis_XP_022802056_1	OG_4698	Spis
Spis_XP_022808932_1	OG_4698	Spis
Spis_XP_022779997_1	OG_4698	Spis
Spis_XP_022809985_1	OG_4698	Spis
Mlei_ML0295.g9.i1	OG_4698	Mlei
Spolac_c100793_g2	OG_4698	Spolac
Tadh_TriadT27448	OG_4704	Tadh
Tadh_TriadT23008	OG_4704	Tadh
TrH2_TrispH2_002846-RA	OG_4704	TrH2
TrH2_TrispH2_001300-RA	OG_4704	TrH2
Hhon_g07580.t1	OG_4704	Hhon
Hhon_g05911.t1	OG_4704	Hhon
HoiH23_PlH23_003776-RA	OG_4704	HoiH23
HoiH23_PlH23_000554-RA	OG_4704	HoiH23
Mmus_ENSMUST00000109964	OG_4704	Mmus
Mmus_ENSMUST00000036018	OG_4704	Mmus
Mmus_ENSMUST00000044380	OG_4704	Mmus
Mmus_ENSMUST00000072915	OG_4704	Mmus
Mmus_ENSMUST00000071281	OG_4704	Mmus
Dmel_FBtr0084770	OG_4704	Dmel
Dmel_FBtr0084771	OG_4704	Dmel
Dmel_FBtr0330333	OG_4704	Dmel
Nvec_v1g110212	OG_4704	Nvec
Nvec_v1g165261	OG_4704	Nvec
Nvec_v1g187332	OG_4704	Nvec
Hvul_g24126_1	OG_4704	Hvul
Hvul_g12217_1	OG_4704	Hvul
Spis_XP_022780413_1	OG_4704	Spis
Spis_XP_022789920_1	OG_4704	Spis
Spis_XP_022780476_1	OG_4704	Spis
Tadh_TriadT18577	OG_4717	Tadh
Tadh_TriadT64201	OG_4717	Tadh
TrH2_TrispH2_009055-RA	OG_4717	TrH2
TrH2_TrispH2_000245-RA	OG_4717	TrH2
Hhon_g03085.t1	OG_4717	Hhon
HoiH23_PlH23_006873-RA	OG_4717	HoiH23
HoiH23_PlH23_008213-RA	OG_4717	HoiH23
Mmus_ENSMUST00000057859	OG_4717	Mmus
Mmus_ENSMUST00000048957	OG_4717	Mmus
Mmus_ENSMUST00000208577	OG_4717	Mmus
Mmus_ENSMUST00000022508	OG_4717	Mmus
Dmel_FBtr0078059	OG_4717	Dmel
Nvec_v1g114126	OG_4717	Nvec
Nvec_v1g16015	OG_4717	Nvec
Nvec_v1g114137	OG_4717	Nvec
Nvec_NVE5749	OG_4717	Nvec
Hvul_g1930_1	OG_4717	Hvul
Hvul_g23554_1	OG_4717	Hvul
Spis_XP_022779941_1	OG_4717	Spis
Spis_XP_022784066_1	OG_4717	Spis
Mlei_ML3689.g25.i1	OG_4717	Mlei
Spolac_c100241_g3	OG_4717	Spolac
Tadh_TriadT50295	OG_4720	Tadh
TrH2_TrispH2_001132-RA	OG_4720	TrH2
Hhon_g04335.t1	OG_4720	Hhon
HoiH23_PlH23_000207-RA	OG_4720	HoiH23
Mmus_ENSMUST00000080058	OG_4720	Mmus
Mmus_ENSMUST00000039516	OG_4720	Mmus
Mmus_ENSMUST00000034469	OG_4720	Mmus
Dmel_FBtr0334276	OG_4720	Dmel
Nvec_v1g223226	OG_4720	Nvec
Nvec_v1g88939	OG_4720	Nvec
Nvec_v1g53555	OG_4720	Nvec
Nvec_v1g110999	OG_4720	Nvec
Hvul_g2172_1	OG_4720	Hvul
Hvul_g12705_1	OG_4720	Hvul
Hvul_g2176_1	OG_4720	Hvul
Spis_XP_022808813_1	OG_4720	Spis
Spis_XP_022803188_1	OG_4720	Spis
Spis_XP_022800337_1	OG_4720	Spis
Mmus_ENSMUST00000107853	OG_4728	Mmus
Mmus_ENSMUST00000174229	OG_4728	Mmus
Dmel_FBtr0289981	OG_4728	Dmel
Nvec_v1g95089	OG_4728	Nvec
Hvul_g10645_1	OG_4728	Hvul
Hvul_g10641_1	OG_4728	Hvul
Spis_XP_022781210_1	OG_4728	Spis
Tadh_TriadT28028	OG_4729	Tadh
