TrH2_cell_type	TrH2_color	TrH2_leiden_clusters	Hhon_cell_type	Hhon_color	Hhon_leiden_clusters	batch	species	metacell;metacell_mapping_scores	X_umap1	X_umap2
unassigned	unassigned	unassigned	gland_1	darkorange3	3	batch2	Hhon	Hhon_85	8.156055	5.4993005
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_73	0.39257127	2.0239964
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_180	6.147523	3.939051
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_206	3.6327157	12.147001
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_67	0.016432727	1.3021557
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_202	4.380784	13.056719
unassigned	unassigned	unassigned	trans_fibre_gland	gray55	2	batch2	Hhon	Hhon_46	12.688194	-2.449462
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	19	batch2	Hhon	Hhon_238	-9.402276	-3.9442775
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	28	batch2	Hhon	Hhon_121	-4.979461	-11.516877
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_93	8.155677	5.9043655
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_206	3.6495194	12.123435
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	26	batch2	Hhon	Hhon_251	5.4148927	-6.8774896
unassigned	unassigned	unassigned	epithelia_unknown	plum3	22	batch2	Hhon	Hhon_184	4.655662	6.7569256
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_198	3.9825788	12.80772
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_70	-0.6761789	2.3573153
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_111	6.977431	6.6193743
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_40	13.710665	-2.4390204
unassigned	unassigned	unassigned	peptidergic_lambda	cyan2	50	batch2	Hhon	Hhon_246	-9.566337	14.138952
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	14	batch2	Hhon	Hhon_20	2.1527083	10.766054
unassigned	unassigned	unassigned	peptidergic_progenitors	blueviolet	42	batch2	Hhon	Hhon_211	9.561283	3.9343002
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_25	9.904962	-11.742832
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_129	7.4759927	8.638413
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_112	7.7458444	8.128773
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	37	batch2	Hhon	Hhon_252	17.988522	17.712341
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_123	8.509824	9.155211
unassigned	unassigned	unassigned	trans_epithelia_dorsal_ventral	gray95	30	batch2	Hhon	Hhon_186	5.936537	7.2532563
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_197	5.2256856	12.254406
unassigned	unassigned	unassigned	epithelia_gland_like	orange	8	batch2	Hhon	Hhon_102	8.165712	7.605471
unassigned	unassigned	unassigned	epithelia_gland_like	orange	6	batch2	Hhon	Hhon_106	7.4347186	6.403246
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_32	13.074527	-1.4824284
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_6	-12.061272	3.596172
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_3	-11.472891	4.3217635
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_199	4.164672	12.973962
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_5	-11.608218	3.672512
unassigned	unassigned	unassigned	peptidergic_progenitors	blueviolet	42	batch2	Hhon	Hhon_211	9.554195	3.952252
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_4	-12.5080185	3.5444155
unassigned	unassigned	unassigned	peptidergic_alpha	dodgerblue1	27	batch2	Hhon	Hhon_217	11.367107	19.383049
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_93	7.934248	5.964185
unassigned	unassigned	unassigned	trans_gland_epithelia_ventral	gray65	24	batch2	Hhon	Hhon_88	-0.9445837	1.7915194
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_25	9.886785	-11.79662
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_12	-11.762915	3.6431146
unassigned	unassigned	unassigned	epithelia_gland_like	orange	6	batch2	Hhon	Hhon_104	6.8499007	6.810779
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_188	4.177789	13.024468
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_34	13.551146	-1.1021216
unassigned	unassigned	unassigned	gland_1	darkorange3	12	batch2	Hhon	Hhon_66	-0.9489751	1.9628043
unassigned	unassigned	unassigned	peptidergic_beta	dodgerblue3	34	batch2	Hhon	Hhon_222	9.2954235	23.183731
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_12	-12.168788	4.1532464
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_129	7.156677	9.21242
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_109	7.9193077	7.930222
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	17	batch2	Hhon	Hhon_109	6.3908815	4.415284
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_10	-12.338199	3.4310346
unassigned	unassigned	unassigned	trans_epithelia_dorsal_ventral	gray95	16	batch2	Hhon	Hhon_187	3.7436738	11.877643
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	36	batch2	Hhon	Hhon_133	7.420805	9.985839
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_16	1.7022551	10.156591
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_95	8.307083	5.881041
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_61	-0.013586767	1.1569031
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_128	7.4723506	9.439645
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_32	13.339232	-1.3468313
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_17	1.9879248	10.5054655
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_95	8.101552	5.6840987
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_32	13.091292	-1.684676
unassigned	unassigned	unassigned	peptidergic_delta	skyblue3	33	batch2	Hhon	Hhon_225	-3.010781	-6.720431
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	29	batch2	Hhon	Hhon_233	-3.6233108	13.8631
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_133	8.826731	9.039285
unassigned	unassigned	unassigned	peptidergic_alpha	dodgerblue1	27	batch2	Hhon	Hhon_217	11.45238	19.352455
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_42	12.841003	-1.3625948
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_205	3.726779	12.164715
unassigned	unassigned	unassigned	epithelia_unknown	plum3	22	batch2	Hhon	Hhon_184	4.651554	6.7395754
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_63	0.22602688	0.4365075
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_42	12.966967	-1.342765
unassigned	unassigned	unassigned	epithelia_unknown	plum3	49	batch2	Hhon	Hhon_182	6.3610477	3.599878
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_112	7.517377	8.532801
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_111	7.865617	7.9889183
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_196	5.128688	12.377916
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_67	-0.2659269	2.0646474
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_106	7.7622886	5.9746594
unassigned	unassigned	unassigned	peptidergic_gamma	skyblue1	46	batch2	Hhon	Hhon_223	-7.67565	10.28244
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_206	3.591736	12.151236
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	4	batch2	Hhon	Hhon_122	7.2062755	9.403861
unassigned	unassigned	unassigned	epithelia_gland_like	orange	6	batch2	Hhon	Hhon_103	7.0118804	6.522365
unassigned	unassigned	unassigned	trans_lipophil_1_epithelia	gray80	0	batch2	Hhon	Hhon_15	-11.858871	3.4303887
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_26	12.651261	-1.8393956
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_70	-0.7867979	2.295387
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_115	7.2996097	8.59954
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_66	-0.3321087	1.9506664
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_36	13.168282	-2.1382327
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_107	7.445285	6.142641
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_108	8.198124	6.5604997
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_32	12.81453	-1.5260229
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_109	6.88549	6.6909566
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_65	-0.64965916	2.198851
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_70	-0.6707056	2.2628443
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_206	4.2198834	12.706861
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_109	6.8997083	6.7034125
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_61	-0.07246798	0.5638374
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_70	-0.6928482	2.373661
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_1	-11.202102	4.563934
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_140	8.011879	9.611272
unassigned	unassigned	unassigned	peptidergic_zeta	steelblue3	38	batch2	Hhon	Hhon_229	21.88457	-3.0311434
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_64	-0.23029485	1.7122988
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_65	-0.69396424	2.1440096
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_111	7.8952155	8.002007
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_71	-0.70779365	2.061033
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_110	6.690565	7.1742144
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_24	9.91423	-11.655498
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	37	batch2	Hhon	Hhon_252	17.989809	17.71179
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_66	-0.71203095	2.5123632
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_206	4.1257973	12.620281
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_40	13.769393	-2.9466527
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_180	6.397242	3.7066436
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_10	-12.447189	3.9406729
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_17	1.8620546	10.389194
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_6	-11.803219	3.5677302
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_70	-0.60886604	2.0189462
unassigned	unassigned	unassigned	gland_1	darkorange3	52	batch2	Hhon	Hhon_74	0.18130076	0.9790285
unassigned	unassigned	unassigned	epithelia_unknown	plum3	49	batch2	Hhon	Hhon_182	6.43913	3.4226708
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_37	12.971844	-1.9362339
unassigned	unassigned	unassigned	gland_1	darkorange3	3	batch2	Hhon	Hhon_85	8.144058	5.45503
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_196	5.533745	11.962125
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_207	4.126422	12.537837
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_38	13.496085	-1.3679827
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_62	0.17919609	1.1685157
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_45	13.771155	-1.7782295
unassigned	unassigned	unassigned	peptidergic_lambda	cyan2	50	batch2	Hhon	Hhon_246	-9.567157	14.141061
unassigned	unassigned	unassigned	peptidergic_epsilon	steelblue1	35	batch2	Hhon	Hhon_227	-3.7708836	9.939208
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_33	13.17252	-1.5472798
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_40	12.853343	-2.1152127
unassigned	unassigned	unassigned	peptidergic_zeta	steelblue3	38	batch2	Hhon	Hhon_229	21.893045	-3.0386646
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	36	batch2	Hhon	Hhon_134	7.0255065	9.379389
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_120	7.908216	8.331461
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_35	13.189868	-1.654295
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_130	7.5180283	8.60298
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_1	-11.697807	4.277631
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_207	3.6801345	12.338259
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_74	0.40117523	1.9115361
unassigned	unassigned	unassigned	epithelia_gland_like	orange	6	batch2	Hhon	Hhon_102	7.027816	6.53903
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_180	5.950055	4.107758
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	14	batch2	Hhon	Hhon_22	1.9877635	10.462402
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_23	9.910125	-11.610269
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_41	12.718216	-2.1252615
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_199	3.7684374	12.4571295
unassigned	unassigned	unassigned	peptidergic_delta	skyblue3	33	batch2	Hhon	Hhon_225	-2.9873962	-6.743956
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_111	8.000195	7.8144474
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	37	batch2	Hhon	Hhon_252	18.01181	17.682467
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	32	batch2	Hhon	Hhon_209	-5.94294	-7.0562153
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_108	7.815259	5.940814
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_207	4.0798287	12.637197
unassigned	unassigned	unassigned	epithelia_gland_like	orange	6	batch2	Hhon	Hhon_103	6.604647	6.79796
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	26	batch2	Hhon	Hhon_250	5.2623744	-6.726569
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_3	-11.207923	4.50352
unassigned	unassigned	unassigned	epithelia_gland_like	orange	20	batch2	Hhon	Hhon_95	9.906906	-11.744261
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	36	batch2	Hhon	Hhon_140	7.32577	9.635809
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_24	10.082762	-11.585209
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	19	batch2	Hhon	Hhon_240	-9.39739	-3.976747
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_202	4.3243117	13.046112
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_36	12.769437	-1.9289182
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_7	-11.681815	3.5376422
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_12	-12.180315	4.0340223
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_112	7.78506	8.056625
unassigned	unassigned	unassigned	gland_1	darkorange3	24	batch2	Hhon	Hhon_55	-1.8174992	1.5181257
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	14	batch2	Hhon	Hhon_22	1.7109593	10.252167
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_180	6.0783944	4.22318
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_198	3.9012306	12.656636
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_7	-11.885313	3.4528928
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	Hhon	Hhon_196	5.8103905	10.718896
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	25	batch2	Hhon	Hhon_209	2.4703114	-7.9952374
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_39	13.707403	-2.4609299
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_109	6.865509	7.0217977
unassigned	unassigned	unassigned	trans_epithelia_dorsal_ventral	gray95	10	batch2	Hhon	Hhon_185	4.3611493	12.991571
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_111	6.987883	6.572488
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_126	8.665954	9.186915
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_199	3.5916069	12.457888
unassigned	unassigned	unassigned	gland_1	darkorange3	18	batch2	Hhon	Hhon_58	-1.4999372	2.0503187
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	36	batch2	Hhon	Hhon_134	7.2119513	10.058878
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_18	1.8791364	10.482191
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_202	4.249627	12.962309
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_199	4.063076	12.656573
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_109	7.7305417	8.187498
unassigned	unassigned	unassigned	trans_fibre_gland	gray55	2	batch2	Hhon	Hhon_46	12.731357	-2.480605
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_26	13.202094	-1.5160296
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_67	-0.3035648	2.170832
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_199	3.9513588	12.6552105
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_180	6.0539002	4.0457616
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_61	0.21150215	0.48390275
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_109	7.651723	7.9227476
unassigned	unassigned	unassigned	gland_1	darkorange3	18	batch2	Hhon	Hhon_53	-1.8922958	1.532575
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	14	batch2	Hhon	Hhon_22	1.686534	10.234507
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	26	batch2	Hhon	Hhon_251	5.4021044	-6.8657813
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_200	4.3021674	13.026047
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_45	13.376697	-1.1831541
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_206	3.7619958	12.438992
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	25	batch2	Hhon	Hhon_230	2.199766	-7.7300563
unassigned	unassigned	unassigned	peptidergic_kappa	deepskyblue3	47	batch2	Hhon	Hhon_245	1.1398389	-5.3460417
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_140	8.085654	9.60068
unassigned	unassigned	unassigned	epithelia_unknown	plum3	22	batch2	Hhon	Hhon_184	4.663248	6.732338
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_64	-0.4503473	2.0246453
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_18	1.9141693	10.480817
unassigned	unassigned	unassigned	trans_lipophil_1_gland	gray75	0	batch2	Hhon	Hhon_14	-11.883309	4.2704334
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	23	batch2	Hhon	Hhon_117	9.37246	7.0347443
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_70	-0.7035169	2.3305504
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	14	batch2	Hhon	Hhon_21	2.4503207	11.354087
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_38	13.812033	-1.5614281
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_183	6.203991	3.6468542
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_90	8.142769	5.758391
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_18	1.7025008	10.225569
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_206	3.6123314	12.171995
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_51	-0.73759824	0.6478826
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_8	-12.173194	4.22651
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_45	12.976812	-1.2675074
unassigned	unassigned	unassigned	peptidergic_zeta	steelblue3	38	batch2	Hhon	Hhon_229	21.88495	-3.0318587
