Tadh_cell_type	Tadh_color	Tadh_leiden_clusters	Hhon_cell_type	Hhon_color	Hhon_leiden_clusters	batch	species	metacell;metacell_mapping_scores	X_umap1	X_umap2
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_39	13.158729	14.10522
unassigned	unassigned	unassigned	peptidergic_epsilon_like	steelblue1	48	batch2	Hhon	Hhon_228	15.070428	23.16302
unassigned	unassigned	unassigned	epithelia_unknown	plum3	22	batch2	Hhon	Hhon_184	4.208864	9.234687
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_93	3.8996568	2.3181581
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_42	12.796662	14.833397
unassigned	unassigned	unassigned	trans_gland_epithelia_dorsal	gray50	7	batch2	Hhon	Hhon_89	7.934452	-6.461971
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_69	8.579357	-6.395392
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_77	8.763817	-5.767622
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_96	4.4006023	1.5403248
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_116	5.9140363	3.9055102
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_121	5.830382	2.2046163
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_65	7.9342866	-5.0086856
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_1	-6.253378	14.342855
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_142	6.0462403	2.9198399
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_45	13.7371025	14.724256
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	19	batch2	Hhon	Hhon_240	-2.7886226	-10.366806
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_115	4.6736064	4.196416
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_112	5.7665668	4.10372
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_208	4.9279613	10.606467
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_7	-5.904212	12.891183
unassigned	unassigned	unassigned	peptidergic_beta	dodgerblue3	31	batch2	Hhon	Hhon_219	18.677097	-9.920463
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_32	13.233391	14.328304
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	29	batch2	Hhon	Hhon_234	11.762238	9.297786
unassigned	unassigned	unassigned	epithelia_unknown	plum3	49	batch2	Hhon	Hhon_182	1.8518789	0.48288304
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_19	4.680976	13.751004
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_174	4.3625917	3.6344147
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_207	4.1677356	9.568848
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_2	-6.2967877	14.430759
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_11	-6.109156	13.594771
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	25	batch2	Hhon	Hhon_230	-3.873637	6.556764
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_4	-6.7359076	13.4287195
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_45	13.135848	14.853026
unassigned	unassigned	unassigned	peptidergic_mu	cyan3	28	batch2	Hhon	Hhon_249	4.699908	-13.775004
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_11	-5.576534	13.754198
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_124	3.4928539	4.7070923
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_207	4.8098903	10.427274
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_205	4.1075397	9.517015
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_24	3.9067743	-2.895914
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_1	-6.2511573	13.536098
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_105	5.21653	0.71677583
unassigned	unassigned	unassigned	peptidergic_zeta	steelblue3	38	batch2	Hhon	Hhon_229	9.13465	22.224272
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	36	batch2	Hhon	Hhon_134	5.544233	4.6982856
unassigned	unassigned	unassigned	trans_fibre_gland	gray55	2	batch2	Hhon	Hhon_46	13.44491	14.992764
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_95	5.5994506	0.94576836
unassigned	unassigned	unassigned	peptidergic_theta	royalblue3	32	batch2	Hhon	Hhon_236	-11.700053	1.5197275
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_71	8.454177	-6.233867
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_110	6.0818963	3.5566566
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_50	8.4517145	-5.342084
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_3	-6.0420957	13.936654
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_85	8.940065	-4.998649
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_61	8.286157	-4.8712845
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_67	8.196694	-5.4369726
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_5	-6.3550143	12.384853
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_206	4.8501296	10.323898
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_180	2.212284	0.87238955
unassigned	unassigned	unassigned	epithelia_unknown	plum3	9	batch2	Hhon	Hhon_181	3.6689775	4.0461745
unassigned	unassigned	unassigned	trans_gland_epithelia_ventral	gray65	7	batch2	Hhon	Hhon_88	8.51457	-6.4778113
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_205	3.8455274	9.196011
unassigned	unassigned	unassigned	peptidergic_delta	skyblue3	33	batch2	Hhon	Hhon_225	-1.6273901	20.65691
unassigned	unassigned	unassigned	peptidergic_zeta	steelblue3	38	batch2	Hhon	Hhon_229	9.26536	22.350025
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_201	4.7302275	9.377088
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_7	-6.265734	12.62872
unassigned	unassigned	unassigned	gland_1_like	darkorange3	45	batch2	Hhon	Hhon_87	-5.3447037	-0.07551137
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_196	3.8968391	8.662497
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_45	13.31044	14.896288
unassigned	unassigned	unassigned	peptidergic_theta	royalblue3	32	batch2	Hhon	Hhon_236	-11.742648	1.5616983
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	19	batch2	Hhon	Hhon_240	-2.776722	-10.368288
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	36	batch2	Hhon	Hhon_134	4.6228695	4.9321756
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_115	4.676218	4.2961235
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_67	8.456826	-6.099992
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_123	3.3418012	4.3900175
unassigned	unassigned	unassigned	trans_fibre_gland	gray55	14	batch2	Hhon	Hhon_46	4.808421	13.53324
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_200	4.230236	9.718708
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_18	4.661874	13.708027
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_36	13.211889	14.298965
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_7	-6.3522673	13.325873
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_7	-6.14556	12.686018
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_10	-6.0263395	12.951836
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_4	-5.6175075	12.736436
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_25	4.00033	-2.766204
unassigned	unassigned	unassigned	epithelia_gland_like	orange	6	batch2	Hhon	Hhon_104	6.1902585	2.6853645
unassigned	unassigned	unassigned	peptidergic_zeta	steelblue3	38	batch2	Hhon	Hhon_229	9.140846	22.217766
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	19	batch2	Hhon	Hhon_209	-2.7006745	-10.266695
unassigned	unassigned	unassigned	peptidergic_alpha	dodgerblue1	27	batch2	Hhon	Hhon_217	19.76062	5.7438827
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_66	8.387399	-6.32914
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	23	batch2	Hhon	Hhon_116	4.4346485	-0.1914495
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_18	4.7625794	13.570971
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_125	3.5991154	4.712822
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_142	6.0425963	2.755381
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	14	batch2	Hhon	Hhon_22	4.7282157	13.593627
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_19	4.6964273	13.717849
unassigned	unassigned	unassigned	peptidergic_beta	dodgerblue3	31	batch2	Hhon	Hhon_221	18.563633	-9.344812
unassigned	unassigned	unassigned	trans_epithelia_dorsal_ventral	gray95	10	batch2	Hhon	Hhon_185	4.235624	8.544174
unassigned	unassigned	unassigned	peptidergic_alpha	dodgerblue1	27	batch2	Hhon	Hhon_217	19.72878	5.7386203
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_10	-5.8814507	13.714415
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_23	3.7007565	-3.0068219
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_38	13.329826	14.208718
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_110	6.0556393	3.192459
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_66	8.523426	-6.498505
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	19	batch2	Hhon	Hhon_240	-2.7302723	-10.441921
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_4	-6.349797	12.452906
unassigned	unassigned	unassigned	trans_lipophil_1_gland	gray75	24	batch2	Hhon	Hhon_14	10.981119	-5.247132
unassigned	unassigned	unassigned	gland_1	darkorange3	18	batch2	Hhon	Hhon_55	9.344641	-6.7812333
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_197	3.9483142	9.056261
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_19	4.7066746	13.587107
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_197	3.9988556	9.043349
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_196	3.9094203	8.710895
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_64	8.578197	-6.4959254
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_39	13.183034	13.821653
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_155	4.465041	3.7062964
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	14	batch2	Hhon	Hhon_21	4.773984	13.185062
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_109	6.0535727	2.6929455
unassigned	unassigned	unassigned	peptidergic_beta	dodgerblue3	31	batch2	Hhon	Hhon_221	18.57454	-9.406578
unassigned	unassigned	unassigned	epithelia_gland_like	orange	6	batch2	Hhon	Hhon_103	6.331237	2.714409
unassigned	unassigned	unassigned	peptidergic_delta	skyblue3	33	batch2	Hhon	Hhon_225	-1.634522	20.66512
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_201	4.817387	9.412655
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_63	8.11809	-5.223594
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	54	batch2	Hhon	Hhon_209	-0.32837817	6.48426
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_121	3.683954	4.718898
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_9	-5.491248	12.809075
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	15	batch2	Hhon	Hhon_132	4.9626927	5.391489
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_180	6.279123	2.4676945
unassigned	unassigned	unassigned	gland_1	darkorange3	24	batch2	Hhon	Hhon_79	9.315583	-6.0767326
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_206	4.8735795	10.246579
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_33	13.25826	14.332767
unassigned	unassigned	unassigned	gland_1	darkorange3	3	batch2	Hhon	Hhon_85	5.852133	0.6926214
unassigned	unassigned	unassigned	gland_1	darkorange3	12	batch2	Hhon	Hhon_82	7.7828255	-5.759214
unassigned	unassigned	unassigned	epithelia_gland_like	orange	8	batch2	Hhon	Hhon_103	4.1912394	3.3121982
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_131	4.818724	4.9080086
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	4	batch2	Hhon	Hhon_128	5.5355206	5.4264307
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	26	batch2	Hhon	Hhon_251	8.648985	-11.636304
unassigned	unassigned	unassigned	peptidergic_other_2	paleturquoise3	55	batch2	Hhon	Hhon_255	1.3483436	21.181702
unassigned	unassigned	unassigned	epithelia_unknown	plum3	22	batch2	Hhon	Hhon_176	0.13995422	2.0319107
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_106	5.8580446	1.9237031
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_129	4.754322	4.775331
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_111	4.446707	3.499255
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_207	4.828936	10.160689
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_3	-6.141773	14.280965
unassigned	unassigned	unassigned	gland_1_like	darkorange3	45	batch2	Hhon	Hhon_87	-5.3096967	-0.11808067
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_11	-6.067397	13.438019
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_43	12.778758	14.705226
unassigned	unassigned	unassigned	epithelia_gland_like	orange	6	batch2	Hhon	Hhon_102	6.2957253	2.7050323
unassigned	unassigned	unassigned	epithelia_unknown	plum3	31	batch2	Hhon	Hhon_180	18.617138	-9.646734
unassigned	unassigned	unassigned	peptidergic_beta	dodgerblue3	43	batch2	Hhon	Hhon_220	18.716135	-10.253674
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_40	12.89857	14.000127
unassigned	unassigned	unassigned	peptidergic_beta	dodgerblue3	31	batch2	Hhon	Hhon_221	18.611633	-9.335913
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_45	13.323948	14.957861
unassigned	unassigned	unassigned	peptidergic_delta	skyblue3	33	batch2	Hhon	Hhon_225	-1.6480927	20.675978
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_67	8.583075	-6.0629683
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_23	3.6814322	-3.0089076
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_39	13.049978	14.001357
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_61	8.187586	-4.817547
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_129	4.79701	4.723739
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_36	13.8990965	14.122359
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	16	batch2	Hhon	Hhon_21	4.832472	10.624745
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_200	4.1615705	9.357025
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_115	4.641772	4.470403
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_23	3.9515839	-2.8353086
unassigned	unassigned	unassigned	gland_1	darkorange3	24	batch2	Hhon	Hhon_71	9.609488	-4.6693125
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_107	5.98214	1.5878892
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_120	3.9230845	4.495493
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_66	8.860766	-6.0916905
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_66	8.657158	-6.4768553
unassigned	unassigned	unassigned	peptidergic_other_2	paleturquoise3	54	batch2	Hhon	Hhon_255	-0.3517604	6.4800754
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	13	batch2	Hhon	Hhon_193	5.4405556	9.252822
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	9	batch2	Hhon	Hhon_140	3.6061964	4.9621468
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	19	batch2	Hhon	Hhon_239	-2.7908788	-10.312687
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_60	8.036324	-4.535159
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_201	4.345408	9.386452
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_19	4.7881737	13.574248
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_37	13.466594	14.270693
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_130	4.369489	4.6557593
unassigned	unassigned	unassigned	peptidergic_mu	cyan3	28	batch2	Hhon	Hhon_248	4.678186	-13.727979
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	37	batch2	Hhon	Hhon_252	-11.225087	-3.8614812
unassigned	unassigned	unassigned	gland_1	darkorange3	12	batch2	Hhon	Hhon_82	5.5094585	0.6616447
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_113	6.2836447	2.5571213
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_79	8.980032	-5.78053
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_119	3.8921528	3.9322903
unassigned	unassigned	unassigned	peptidergic_alpha	dodgerblue1	21	batch2	Hhon	Hhon_212	19.689318	5.3094754
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_202	4.109596	9.196889
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_26	13.472786	14.156194
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_33	13.113025	14.230153
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_26	13.7240095	14.170667
unassigned	unassigned	unassigned	fibre	chartreuse3	11	batch2	Hhon	Hhon_26	13.831876	14.074388
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_25	3.738197	-2.964997
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_62	8.527262	-5.346679
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_202	4.150533	9.288875
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_206	4.843944	10.321214
unassigned	unassigned	unassigned	epithelia_unknown	plum3	17	batch2	Hhon	Hhon_180	4.113962	4.304425
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_107	6.110771	1.6855476
unassigned	unassigned	unassigned	epithelia_gland_like	orange	6	batch2	Hhon	Hhon_104	6.16959	2.596029
unassigned	unassigned	unassigned	lipophil_2	khaki3	14	batch2	Hhon	Hhon_16	4.6839147	13.577633
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	36	batch2	Hhon	Hhon_134	4.5612693	5.2642856
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_112	6.247637	3.2263725
unassigned	unassigned	unassigned	lipophil_1	khaki2	0	batch2	Hhon	Hhon_11	-5.9464107	13.253025
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_203	4.3229895	10.453961
unassigned	unassigned	unassigned	trans_epithelia_dorsal_ventral	gray95	10	batch2	Hhon	Hhon_185	4.3990493	8.764933
unassigned	unassigned	unassigned	peptidergic_theta	royalblue3	32	batch2	Hhon	Hhon_236	-11.738948	1.5672349
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	Hhon	Hhon_70	8.482054	-6.673496
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	8	batch2	Hhon	Hhon_132	4.6964808	4.9149594
unassigned	unassigned	unassigned	gland_1	darkorange3	1	batch2	Hhon	Hhon_62	8.109625	-4.8394847
unassigned	unassigned	unassigned	fibre	chartreuse3	2	batch2	Hhon	Hhon_34	13.301063	13.941737
unassigned	unassigned	unassigned	epithelia_gland_like	orange	3	batch2	Hhon	Hhon_106	5.6635523	1.268112
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_121	6.1348486	2.3963788
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	20	batch2	Hhon	Hhon_23	3.6859047	-3.0058477
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	10	batch2	Hhon	Hhon_200	4.3334885	9.471235
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_109	6.1574435	2.9893978
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	16	batch2	Hhon	Hhon_208	4.8787336	10.697771
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	6	batch2	Hhon	Hhon_123	3.8950047	4.2632823
unassigned	unassigned	unassigned	peptidergic_alpha	dodgerblue1	27	batch2	Hhon	Hhon_217	19.700771	5.6584144
